BDRY_IDENT	SEG_NBR	NAME	TYPE	ICAO	SHAP	DERIVATION	WGS_LAT1	WGS_DLAT1	WGS_LONG1	WGS_DLONG1	WGS_LAT2	WGS_DLAT2	WGS_LONG2	WGS_DLONG2	WGS_LAT0	WGS_DLAT0	WGS_LONG0	WGS_DLONG0	RADIUS1	RADIUS2	BEARING1	BEARING2	NAV_IDENT	NAV_TYPE	NAV_CTRY	NAV_KEY_CD	CYCLE_DATE
FP00038	560	TZ MINUS 6 30 BURMA	01	FP	G		N20021399	20.037219	E099022694	99.040817	N19471299	19.786942	E099001197	99.003325													200108
FP00038	570	TZ MINUS 6 30 BURMA	01	FP	G		N19471299	19.786942	E099001197	99.003325	N19485199	19.814442	E098503195	98.842208													200108
FP00038	580	TZ MINUS 6 30 BURMA	01	FP	G		N19485199	19.814442	E098503195	98.842208	N19413720	19.693667	E098283370	98.476028													200108
FP00038	590	TZ MINUS 6 30 BURMA	01	FP	G		N19413720	19.693667	E098283370	98.476028	N19412398	19.689994	E098143193	98.242203													200108
FP00038	600	TZ MINUS 6 30 BURMA	01	FP	G		N19412398	19.689994	E098143193	98.242203	N19483599	19.809997	E098031693	98.054703													200108
FP00038	610	TZ MINUS 6 30 BURMA	01	FP	G		N19483599	19.809997	E098031693	98.054703	N19382499	19.640275	E098015398	98.031661													200108
FP00038	620	TZ MINUS 6 30 BURMA	01	FP	G		N19382499	19.640275	E098015398	98.031661	N19341263	19.570175	E097520868	97.869078													200108
FP00038	630	TZ MINUS 6 30 BURMA	01	FP	G		N19341263	19.570175	E097520868	97.869078	N19172399	19.289997	E097500295	97.834153													200108
FP00038	640	TZ MINUS 6 30 BURMA	01	FP	G		N19172399	19.289997	E097500295	97.834153	N19061059	19.102942	E097472612	97.790589													200108
FP00038	650	TZ MINUS 6 30 BURMA	01	FP	G		N19061059	19.102942	E097472612	97.790589	N18561712	18.938089	E097425986	97.716628													200108
FP00038	660	TZ MINUS 6 30 BURMA	01	FP	G		N18561712	18.938089	E097425986	97.716628	N18341199	18.569997	E097462893	97.774703													200108
FP00038	670	TZ MINUS 6 30 BURMA	01	FP	G		N18341199	18.569997	E097462893	97.774703	N18341999	18.572219	E097205997	97.349992													200108
FP00038	680	TZ MINUS 6 30 BURMA	01	FP	G		N18341999	18.572219	E097205997	97.349992	N18203298	18.342494	E097265790	97.449417													200108
FP00038	690	TZ MINUS 6 30 BURMA	01	FP	G		N18203298	18.342494	E097265790	97.449417	N18172499	18.290275	E097383498	97.643050													200108
FP00038	700	TZ MINUS 6 30 BURMA	01	FP	G		N18172499	18.290275	E097383498	97.643050	N17580098	17.966939	E097450797	97.752214													200108
FP00038	710	TZ MINUS 6 30 BURMA	01	FP	G		N17580098	17.966939	E097450797	97.752214	N17525498	17.881939	E097411192	97.686644													200108
FP00038	720	TZ MINUS 6 30 BURMA	01	FP	G		N17525498	17.881939	E097411192	97.686644	N17184999	17.313886	E098070792	98.118867													200108
FP00038	730	TZ MINUS 6 30 BURMA	01	FP	G		N17184999	17.313886	E098070792	98.118867	N16530198	16.883883	E098323793	98.543869													200108
FP00038	740	TZ MINUS 6 30 BURMA	01	FP	G		N16530198	16.883883	E098323793	98.543869	N16432198	16.722772	E098290996	98.486100													200108
FP00038	750	TZ MINUS 6 30 BURMA	01	FP	G		N16432198	16.722772	E098290996	98.486100	N16170599	16.284997	E098412291	98.689697													200108
FP00038	760	TZ MINUS 6 30 BURMA	01	FP	G		N16170599	16.284997	E098412291	98.689697	N16261898	16.438606	E098515396	98.864989													200108
FP00038	770	TZ MINUS 6 30 BURMA	01	FP	G		N16261898	16.438606	E098515396	98.864989	N16151500	16.254167	E098544793	98.913314													200108
FP00038	780	TZ MINUS 6 30 BURMA	01	FP	G		N16151500	16.254167	E098544793	98.913314	N16070198	16.117217	E098403391	98.676086													200108
FP00038	790	TZ MINUS 6 30 BURMA	01	FP	G		N16070198	16.117217	E098403391	98.676086	N15231399	15.387219	E098301296	98.503600													200108
FP00038	800	TZ MINUS 6 30 BURMA	01	FP	G		N15231399	15.387219	E098301296	98.503600	N15133640	15.226778	E098121971	98.205475													200108
FP00038	810	TZ MINUS 6 30 BURMA	01	FP	G		N15133640	15.226778	E098121971	98.205475	N14482499	14.806942	E098155098	98.264161													200108
FP00038	820	TZ MINUS 6 30 BURMA	01	FP	G		N14482499	14.806942	E098155098	98.264161	N14370199	14.617219	E098261994	98.438872													200108
FP00038	830	TZ MINUS 6 30 BURMA	01	FP	G		N14370199	14.617219	E098261994	98.438872	N14193599	14.326664	E098363891	98.610808													200108
FP00038	840	TZ MINUS 6 30 BURMA	01	FP	G		N14193599	14.326664	E098363891	98.610808	N14042899	14.074719	E098583392	98.976089													200108
FP00038	850	TZ MINUS 6 30 BURMA	01	FP	G		N14042899	14.074719	E098583392	98.976089	N13434001	13.727781	E099102627	99.173964													200108
FP00038	860	TZ MINUS 6 30 BURMA	01	FP	G		N13434001	13.727781	E099102627	99.173964	N13323000	13.541667	E099111791	99.188308													200108
FP00038	870	TZ MINUS 6 30 BURMA	01	FP	G		N13323000	13.541667	E099111791	99.188308	N13125799	13.216108	E099124597	99.212769													200108
FP00038	880	TZ MINUS 6 30 BURMA	01	FP	G		N13125799	13.216108	E099124597	99.212769	N13064999	13.113886	E099054020	99.094500													200108
FP00038	890	TZ MINUS 6 30 BURMA	01	FP	G		N13064999	13.113886	E099054020	99.094500	N12442999	12.741664	E099140793	99.235536													200108
FP00038	900	TZ MINUS 6 30 BURMA	01	FP	G		N12442999	12.741664	E099140793	99.235536	N12342796	12.574433	E099261044	99.436233													200108
FP00038	910	TZ MINUS 6 30 BURMA	01	FP	G		N12342796	12.574433	E099261044	99.436233	N12201299	12.336942	E099264494	99.445817													200108
FP00038	920	TZ MINUS 6 30 BURMA	01	FP	G		N12201299	12.336942	E099264494	99.445817	N12075199	12.131108	E099341895	99.571931													200108
FP00038	930	TZ MINUS 6 30 BURMA	01	FP	G		N12075199	12.131108	E099341895	99.571931	N11522099	11.872497	E099352196	99.589433													200108
FP00038	940	TZ MINUS 6 30 BURMA	01	FP	G		N11522099	11.872497	E099352196	99.589433	N11450000	11.750000	E099382598	99.640550													200108
FP00038	950	TZ MINUS 6 30 BURMA	01	FP	G		N11450000	11.750000	E099382598	99.640550	N11340599	11.568331	E099275597	99.465547													200108
FP00038	960	TZ MINUS 6 30 BURMA	01	FP	G		N11340599	11.568331	E099275597	99.465547	N11103599	11.176664	E099155598	99.265550													200108
FP00038	970	TZ MINUS 6 30 BURMA	01	FP	G		N11103599	11.176664	E099155598	99.265550	N10402199	10.672775	E098465794	98.782761													200108
FP00038	980	TZ MINUS 6 30 BURMA	01	FP	G		N10402199	10.672775	E098465794	98.782761	N10310000	10.516667	E098492598	98.823883													200108
FP00038	990	TZ MINUS 6 30 BURMA	01	FP	G		N10310000	10.516667	E098492598	98.823883	N09585399	9.981664	E098324793	98.546647													200108
FP00038	1000	TZ MINUS 6 30 BURMA	01	FP	G		N09585399	9.981664	E098324793	98.546647	N11440445	11.734569	E097195902	97.333061													200108
FP00038	1010	TZ MINUS 6 30 BURMA	01	FP	G		N11440445	11.734569	E097195902	97.333061	N13163079	13.275219	E097550251	97.917364													200108
FP00038	1020	TZ MINUS 6 30 BURMA	01	FP	G		N13163079	13.275219	E097550251	97.917364	N16500734	16.835372	E096591250	96.986806													200108
FP00038	1030	TZ MINUS 6 30 BURMA	01	FP	G		N16500734	16.835372	E096591250	96.986806	N15362527	15.607019	E095305480	95.515222													200108
FP00038	1040	TZ MINUS 6 30 BURMA	01	FP	G		N15362527	15.607019	E095305480	95.515222	N15523962	15.877672	E094051290	94.086917													200108
FP00038	1050	TZ MINUS 6 30 BURMA	01	FP	G		N15523962	15.877672	E094051290	94.086917	N17300577	17.501603	E094255942	94.433172													200108
FP00038	1060	TZ MINUS 6 30 BURMA	01	FP	G		N17300577	17.501603	E094255942	94.433172	N18000456	18.001267	E094181194	94.303317													200108
FP00038	1070	TZ MINUS 6 30 BURMA	01	FP	G		N18000456	18.001267	E094181194	94.303317	N18411793	18.688314	E094023709	94.043636													200108
FP00038	1080	TZ MINUS 6 30 BURMA	01	FP	G		N18411793	18.688314	E094023709	94.043636	N18323328	18.542578	E093375683	93.632453													200108
FP00038	1090	TZ MINUS 6 30 BURMA	01	FP	G		N18323328	18.542578	E093375683	93.632453	N18534745	18.896514	E093222195	93.372764													200108
FP00038	1100	TZ MINUS 6 30 BURMA	01	FP	G		N18534745	18.896514	E093222195	93.372764	N19411557	19.687658	E093222195	93.372764													200108
FP00038	1110	TZ MINUS 6 30 BURMA	01	FP	G		N19411557	19.687658	E093222195	93.372764	N19443067	19.741853	E092534819	92.896719													200108
FP00038	1120	TZ MINUS 6 30 BURMA	01	FP	G		N19443067	19.741853	E092534819	92.896719	N20234388	20.395522	E092263194	92.442206													200108
FP00038	1130	TZ MINUS 6 30 BURMA	01	FP	G		N20234388	20.395522	E092263194	92.442206	N20442098	20.739161	E092191098	92.319717													200108
FP00038	1140	TZ MINUS 6 30 BURMA	01	FP	G		N20442098	20.739161	E092191098	92.319717	N21575399	21.964997	E092362194	92.606094													200108
FP00038	1150	TZ MINUS 6 30 BURMA	01	FP	G		N21575399	21.964997	E092362194	92.606094	N21585999	21.983331	E092362095	92.605819													200108
FP00038	1160	TZ MINUS 6 30 BURMA	01	FP	G		N21585999	21.983331	E092362095	92.605819	N22120698	22.201939	E093023892	93.044144													200108
FP00038	1170	TZ MINUS 6 30 BURMA	01	FP	G		N22120698	22.201939	E093023892	93.044144	N23354699	23.596386	E093252891	93.424697													200108
FP00038	1180	TZ MINUS 6 30 BURMA	01	FP	G		N23354699	23.596386	E093252891	93.424697	N24034847	24.063464	E093195844	93.332900													200108
FP00038	1190	TZ MINUS 6 30 BURMA	01	FP	G		N24034847	24.063464	E093195844	93.332900	N23511899	23.855275	E094090393	94.151092													200108
FP00038	1200	TZ MINUS 6 30 BURMA	01	FP	G		N23511899	23.855275	E094090393	94.151092	N25012899	25.024719	E094440392	94.734422													200108
FP00038	1210	TZ MINUS 6 30 BURMA	01	FP	G		N25012899	25.024719	E094440392	94.734422	N25293598	25.493328	E094440694	94.735261													200108
FP00038	1220	TZ MINUS 6 30 BURMA	01	FP	G		N25293598	25.493328	E094440694	94.735261	N26035299	26.064719	E095104391	95.178864													200108
FP00038	1230	TZ MINUS 6 30 BURMA	01	FP	G		N26035299	26.064719	E095104391	95.178864	N26280698	26.468606	E095035192	95.064422													200108
FP00038	1240	TZ MINUS 6 30 BURMA	01	FP	G		N26280698	26.468606	E095035192	95.064422	N26491098	26.819717	E095355195	95.597764													200108
FP00038	1250	TZ MINUS 6 30 BURMA	01	FP	G		N26491098	26.819717	E095355195	95.597764	N27135999	27.233331	E096060293	96.100814													200108
FP00038	1260	TZ MINUS 6 30 BURMA	01	FP	G		N27135999	27.233331	E096060293	96.100814	N27214599	27.362775	E096442792	96.741089													200108
FP00038	1270	TZ MINUS 6 30 BURMA	01	FP	G		N27214599	27.362775	E096442792	96.741089	N27050899	27.085831	E097081197	97.136658													200108
FP00038	1280	TZ MINUS 6 30 BURMA	01	FP	G		N27050899	27.085831	E097081197	97.136658	N27371899	27.621942	E096532999	96.891664													200108
FP00038	1290	TZ MINUS 6 30 BURMA	01	FP	G		N27371899	27.621942	E096532999	96.891664	N27592898	27.991383	E097224994	97.380539													200108
FP00039	10	TZ MINUS 6 F SOUTH	01	FP	G		N17133598	17.226661	E082303296	82.509156	N17342654	17.574039	E083303842	83.510672													200108
FP00039	20	TZ MINUS 6 F SOUTH	01	FP	G		N17342654	17.574039	E083303842	83.510672	N18372652	18.624033	E084350623	84.585064													200108
FP00039	30	TZ MINUS 6 F SOUTH	01	FP	G		N18372652	18.624033	E084350623	84.585064	N20100852	20.169033	E086484622	86.812839													200108
FP00039	40	TZ MINUS 6 F SOUTH	01	FP	G		N20100852	20.169033	E086484622	86.812839	N20574377	20.962158	E087171266	87.286850													200108
FP00039	50	TZ MINUS 6 F SOUTH	01	FP	G		N20574377	20.962158	E087171266	87.286850	N21293741	21.493725	E087434519	87.729219													200108
FP00039	60	TZ MINUS 6 F SOUTH	01	FP	G		N21293741	21.493725	E087434519	87.729219	N21203834	21.343983	E089010807	89.018908													200108
FP00039	70	TZ MINUS 6 F SOUTH	01	FP	G		N21203834	21.343983	E089010807	89.018908	N21324190	21.544972	E089174837	89.296769													200108
FP00039	80	TZ MINUS 6 F SOUTH	01	FP	G		N21324190	21.544972	E089174837	89.296769	N21440510	21.734750	E090442453	90.740147													200108
FP00039	90	TZ MINUS 6 F SOUTH	01	FP	G		N21440510	21.734750	E090442453	90.740147	N22151405	22.253903	E091310712	91.518644													200108
FP00039	100	TZ MINUS 6 F SOUTH	01	FP	G		N22151405	22.253903	E091310712	91.518644	N21283063	21.475175	E091452945	91.758181													200108
FP00039	110	TZ MINUS 6 F SOUTH	01	FP	G		N21283063	21.475175	E091452945	91.758181	N20442098	20.739161	E092191098	92.319717													200108
FP00039	120	TZ MINUS 6 F SOUTH	01	FP	G		N20442098	20.739161	E092191098	92.319717	N20234388	20.395522	E092263194	92.442206													200108
FP00039	130	TZ MINUS 6 F SOUTH	01	FP	G		N20234388	20.395522	E092263194	92.442206	N19443067	19.741853	E092534819	92.896719													200108
FP00039	140	TZ MINUS 6 F SOUTH	01	FP	G		N19443067	19.741853	E092534819	92.896719	N19411557	19.687658	E093222195	93.372764													200108
FP00039	150	TZ MINUS 6 F SOUTH	01	FP	G		N19411557	19.687658	E093222195	93.372764	N18534745	18.896514	E093222195	93.372764													200108
FP00039	160	TZ MINUS 6 F SOUTH	01	FP	G		N18534745	18.896514	E093222195	93.372764	N18323328	18.542578	E093375683	93.632453													200108
FP00039	170	TZ MINUS 6 F SOUTH	01	FP	G		N18323328	18.542578	E093375683	93.632453	N18411793	18.688314	E094023709	94.043636													200108
FP00039	180	TZ MINUS 6 F SOUTH	01	FP	G		N18411793	18.688314	E094023709	94.043636	N17300577	17.501603	E094255942	94.433172													200108
FP00039	190	TZ MINUS 6 F SOUTH	01	FP	G		N17300577	17.501603	E094255942	94.433172	N15523962	15.877672	E094051290	94.086917													200108
FP00039	200	TZ MINUS 6 F SOUTH	01	FP	G		N15523962	15.877672	E094051290	94.086917	N15362527	15.607019	E095305480	95.515222													200108
FP00039	210	TZ MINUS 6 F SOUTH	01	FP	G		N15362527	15.607019	E095305480	95.515222	N16500734	16.835372	E096591250	96.986806													200108
FP00039	220	TZ MINUS 6 F SOUTH	01	FP	G		N16500734	16.835372	E096591250	96.986806	N14521428	14.870633	E097300059	97.500164													200108
FP00039	230	TZ MINUS 6 F SOUTH	01	FP	G		N14521428	14.870633	E097300059	97.500164	S70000000	-70.000000	E097300000	97.500000													200108
FP00039	240	TZ MINUS 6 F SOUTH	01	FP	G		S70000000	-70.000000	E097300000	97.500000	S70000000	-70.000000	E082300000	82.500000													200108
FP00039	250	TZ MINUS 6 F SOUTH	01	FP	G		S70000000	-70.000000	E082300000	82.500000	N17133598	17.226661	E082303296	82.509156													200108
FP00040	10	TZ MINUS 7 G NORTH	01	FP	G		N84000000	84.000000	E097300000	97.500000	N84000000	84.000000	E112300000	112.500000													200108
FP00040	20	TZ MINUS 7 G NORTH	01	FP	G		N84000000	84.000000	E112300000	112.500000	N76403887	76.677464	E112302804	112.507789													200108
FP00040	30	TZ MINUS 7 G NORTH	01	FP	G		N76403887	76.677464	E112302804	112.507789	N76183118	76.308661	E113483214	113.808928													200108
FP00040	40	TZ MINUS 7 G NORTH	01	FP	G		N76183118	76.308661	E113483214	113.808928	N75391045	75.652903	E114114364	114.195456													200108
FP00040	50	TZ MINUS 7 G NORTH	01	FP	G		N75391045	75.652903	E114114364	114.195456	N75015182	75.031061	E113353903	113.594175													200108
FP00040	60	TZ MINUS 7 G NORTH	01	FP	G		N75015182	75.031061	E113353903	113.594175	N74332233	74.556203	E113302984	113.508289													200108
FP00040	70	TZ MINUS 7 G NORTH	01	FP	G		N74332233	74.556203	E113302984	113.508289	N73585897	73.983047	E111240893	111.402481													200108
FP00040	80	TZ MINUS 7 G NORTH	01	FP	G		N73585897	73.983047	E111240893	111.402481	N73300000	73.500000	E110300000	110.500000													200108
FP00040	90	TZ MINUS 7 G NORTH	01	FP	G		N73300000	73.500000	E110300000	110.500000	N72000000	72.000000	E112000000	112.000000													200108
FP00040	100	TZ MINUS 7 G NORTH	01	FP	G		N72000000	72.000000	E112000000	112.000000	N69300000	69.500000	E106300000	106.500000													200108
FP00040	110	TZ MINUS 7 G NORTH	01	FP	G		N69300000	69.500000	E106300000	106.500000	N63300000	63.500000	E109000000	109.000000													200108
FP00040	120	TZ MINUS 7 G NORTH	01	FP	G		N63300000	63.500000	E109000000	109.000000	N64300000	64.500000	E108000000	108.000000													200108
FP00040	130	TZ MINUS 7 G NORTH	01	FP	G		N64300000	64.500000	E108000000	108.000000	N64300000	64.500000	E106000000	106.000000													200108
FP00040	140	TZ MINUS 7 G NORTH	01	FP	G		N64300000	64.500000	E106000000	106.000000	N63000000	63.000000	E103300000	103.500000													200108
FP00040	150	TZ MINUS 7 G NORTH	01	FP	G		N63000000	63.000000	E103300000	103.500000	N58300000	58.500000	E098000000	98.000000													200108
FP00040	160	TZ MINUS 7 G NORTH	01	FP	G		N58300000	58.500000	E098000000	98.000000	N58300000	58.500000	E101300000	101.500000													200108
FP00040	170	TZ MINUS 7 G NORTH	01	FP	G		N58300000	58.500000	E101300000	101.500000	N54000000	54.000000	E094000000	94.000000													200108
FP00040	180	TZ MINUS 7 G NORTH	01	FP	G		N54000000	54.000000	E094000000	94.000000	N53000000	53.000000	E099000000	99.000000													200108
FP00040	190	TZ MINUS 7 G NORTH	01	FP	G		N53000000	53.000000	E099000000	99.000000	N52065097	52.114158	E098525192	98.881089													200108
FP00040	200	TZ MINUS 7 G NORTH	01	FP	G		N52065097	52.114158	E098525192	98.881089	N51421499	51.704164	E098185494	98.315261													200108
FP00040	210	TZ MINUS 7 G NORTH	01	FP	G		N51421499	51.704164	E098185494	98.315261	N50551597	50.921103	E097534295	97.895264													200108
FP00040	220	TZ MINUS 7 G NORTH	01	FP	G		N50551597	50.921103	E097534295	97.895264	N50183396	50.309433	E098174392	98.295533													200108
FP00040	230	TZ MINUS 7 G NORTH	01	FP	G		N50183396	50.309433	E098174392	98.295533	N49471499	49.787497	E097290293	97.484147													200108
FP00040	240	TZ MINUS 7 G NORTH	01	FP	G		N49471499	49.787497	E097290293	97.484147	N50051896	50.088600	E094342598	94.573883													200108
FP00040	250	TZ MINUS 7 G NORTH	01	FP	G		N50051896	50.088600	E094342598	94.573883	N50324597	50.546103	E094181094	94.303039													200108
FP00040	260	TZ MINUS 7 G NORTH	01	FP	G		N50324597	50.546103	E094181094	94.303039	N50444498	50.745828	E092595292	92.998033													200108
FP00040	270	TZ MINUS 7 G NORTH	01	FP	G		N50444498	50.745828	E092595292	92.998033	N50434897	50.730269	E092161196	92.269989													200108
FP00040	280	TZ MINUS 7 G NORTH	01	FP	G		N50434897	50.730269	E092161196	92.269989	N50394996	50.663878	E091421597	91.704436													200108
FP00040	290	TZ MINUS 7 G NORTH	01	FP	G		N50394996	50.663878	E091421597	91.704436	N50132796	50.224433	E090303499	90.509719													200108
FP00040	300	TZ MINUS 7 G NORTH	01	FP	G		N50132796	50.224433	E090303499	90.509719	N49405097	49.680825	E089352393	89.589981													200108
