ATS_IDENT	SEQ_NBR	DIRECTION	TYPE	ICAO	CTRY	STATE_PROV	CYCLE_DATE
UQ723	10	W	R	LIRR	IT		200609
UQ723	20	W	R	LIRR	IT		200502
UQ723	20	W	R	LIRR	MT		200502
UQ8	10	W	R	FAJS	SF		200502
UQ8	20	W	R	FAJS	SF		200502
UQ8	30	W	R	FACT	SF		200502
UQ8	40	W	R	FACT	SF		200502
UQ8	50	W	R	FACT	SF		200502
UQ8	60	W	R	FACT	SF		200502
UQ8	70	W	R	FACT	SF		200502
UQ8	80	W	R	FACT	SF		200502
UQ8	90	W	R	FACT	SF		200502
UQ8	100	W	R	FACT	SF		200502
UQ9	10	W	R	FAJS	SF		200503
UQ9	20	W	R	FAJS	SF		200502
UQ9	30	W	R	FACT	SF		200502
UQ9	40	W	R	FACT	SF		200502
UQ9	50	W	R	FACT	SF		200502
UQ9	60	W	R	FACT	SF		200502
UQ9	70	W	R	FACT	SF		200412
UR1	10	W	W	EDVV	GM		200607
UR1	20	W	W	EHAA	NL		200607
UR1	30	W	W	EHAA	NL		200607
UR1	40	W	W	EHAA	NL		200405
UR10	10	W	W	GMMM	MO		200405
UR10	10	W	W	GMMM	SP		200405
UR10	20	W	W	GMMM	MO		200508
UR105	10	W	W	EHAA	NL		200508
UR11	10	E	W	UGGG	GG		200508
UR11	10	E	W	UGGG	RS		200508
UR11	20	E	W	UGGG	GG		200508
UR11	30	E	W	UGGG	GG		200508
UR11	40	E	W	UGGG	GG		200412
UR114	10	E	W	LTAA	TU		200412
UR114	20	E	W	LTAA	TU		200412
UR114	9980	W	W	LTAA	TU		200412
UR114	9990	W	W	LTAA	TU		200508
UR12	10	E	W	EHAA	NL		200511
UR12	20	E	W	EHAA	NL		200511
UR12	30	E	W	EHAA	NL		200508
UR12	40	E	W	EHAA	NL		200508
UR12	50	E	W	EHAA	NL		200505
UR12	60	E	W	EDVV	GM		200508
UR12	60	E	W	EDVV	NL		200508
UR120	10	E	W	UBBB	AJ		200508
UR120	20	E	W	UBBB	AJ		200508
UR120	9980	W	W	UBBB	AJ		200508
UR120	9990	W	W	UBBB	AJ		200607
UR125	10	E	W	EHAA	NL		200607
UR125	9990	W	W	EHAA	NL		200508
UR127	10	E	W	EHEH	NL		200508
UR127	10	E	W	EHEH	UK		200508
UR127	20	E	W	EHAA	NL		200411
UR18	10	E	W	LCCC	CY		200406
UR18	20	E	W	LCCC	CY		200406
UR18	9980	W	W	LCCC	CY		200411
UR18	9990	W	W	LCCC	CY		200211
UR19	9950	E	W	LCCC	CY		200411
UR19	9950	E	W	LCCC	GR		200411
UR19	9960	E	W	LCCC	CY		200411
UR19	9970	E	W	LCCC	CY		200411
UR19	9980	E	W	LCCC	CY		200411
UR19	9990	E	W	LCCC	CY		200411
UR19	10	W	W	LCCC	CY		200411
UR19	20	W	W	LCCC	CY		200411
UR19	30	W	W	LCCC	CY		200411
UR19	40	W	W	LCCC	CY		200211
UR19	50	W	W	LCCC	CY		200412
UR19	50	W	W	LCCC	GR		200412
UR20	10	E	W	LGGG	GR		200412
UR20	20	E	W	LTBB	TU		200412
UR20	9980	W	W	LTBB	TU		200412
UR20	9990	W	W	LGGG	GR		200412
UR21	10	E	W	LTAA	TU		200412
UR21	9990	W	W	LTAA	TU		200607
UR212	10	E	W	FSSS	SE		200607
UR212	9990	W	W	FSSS	SE		200604
UR219	10	W	R	OJAC	JO		200604
UR219	10	W	R	OJAC	SA		200604
UR219	20	W	R	OJAC	JO		200505
UR219	30	W	R	OSTT	JO		200505
UR219	30	W	R	OSTT	SY		200505
UR219	40	W	R	OSTT	SY		200505
UR219	50	W	R	OSTT	SY		200410
UR22	10	E	W	UKLV	HU		200410
UR22	10	E	W	UKLV	UP		200410
UR22	20	E	W	UKLV	UP		200505
UR22	9910	W	W	UKBV	RS		200505
UR22	9920	W	W	UKBV	RS		200505
UR22	9920	W	W	UKBV	UP		200505
UR22	9930	W	W	UKBV	UP		200505
UR22	9940	W	W	UKBV	UP		200505
UR22	9950	W	W	UKBV	UP		200505
UR22	9960	W	W	UKLV	UP		200507
UR22	9970	W	W	UKLV	UP		200410
UR22	9980	W	W	UKLV	UP		200410
UR22	9990	W	W	UKLV	HU		200410
UR22	9990	W	W	UKLV	UP		200410
UR225	10	E	W	UKBV	UP		200410
UR225	20	E	W	UKBV	UP		200503
UR225	30	E	W	UKBV	UP		200410
UR225	40	E	W	UKBV	UP		200410
UR228	10	E	W	UMMM	BO		200507
UR228	20	E	W	UMMM	BO		200410
UR228	30	E	W	UMMM	BO		200410
UR228	40	E	W	UMMM	BO		200410
UR228	50	E	W	UMMM	BO		200410
UR228	9950	W	W	UMMM	BO		200410
UR228	9960	W	W	UMMM	BO		200410
UR228	9970	W	W	UMMM	BO		200507
UR228	9980	W	W	UMMM	BO		200410
UR228	9990	W	W	UMMM	BO		200511
UR232	10	E	R	LHCC	HU		200413
UR232	10	E	R	LHCC	LO		200413
UR24	10	E	W	EGTT	UK		200413
UR24	9990	W	W	EGTT	UK		200607
UR243	10	E	W	UMMM	BO		200607
UR243	20	E	W	UMBB	BO		200607
UR243	20	E	W	UMBB	UP		200607
UR243	30	E	W	UMBB	BO		200402
UR245	10	E	W	UMMM	BO		200402
UR245	10	E	W	UMMM	LH		200402
UR245	20	E	W	UMMM	BO		200402
UR245	20	E	W	UMMM	RS		200402
UR245	30	E	W	UMMM	BO		200402
UR245	9970	W	W	UMMM	BO		200402
UR245	9980	W	W	UMMM	BO		200402
UR245	9980	W	W	UMMM	RS		200402
UR245	9990	W	W	UMMM	BO		200607
UR245	9990	W	W	UMMM	LH		200607
UR246	20	E	W	UMMM	BO		200607
UR246	30	E	W	UMMM	BO		200607
UR246	9970	W	W	UMMM	BO		200607
UR246	9980	W	W	UMMM	BO		200607
UR246	9990	W	W	UMMM	BO		200607
UR246	9990	W	W	UMMM	UP		200607
UR247	10	E	W	UMMM	BO		200508
UR315	9970	E	W	UBBB	AJ		200508
UR315	9970	E	W	UBBB	GG		200508
UR315	10	W	W	UBBB	AJ		200508
UR315	20	W	W	UBBB	AJ		200508
UR315	30	W	W	UBBB	AJ		200510
UR315	30	W	W	UBBB	GG		200510
UR317	10	E	W	LTAA	TU		200510
UR317	20	E	W	LTAA	TU		200503
UR317	30	E	W	LTAA	AM		200602
UR317	30	E	W	LTAA	TU		200602
UR317	40	E	W	UDDD	AM		200602
UR317	9960	W	W	UDDD	AM		200503
UR317	9970	W	W	LTAA	AM		200510
UR317	9970	W	W	LTAA	TU		200510
UR317	9980	W	W	LTAA	TU		200510
UR317	9990	W	W	LTAA	TU		200601
UR32	10	E	W	LGGG	GR		200601
UR32	20	E	W	LGGG	GR		200601
UR32	30	E	W	LGGG	GR		200412
UR32	40	E	W	LGGG	GR		200601
UR32	50	E	W	LGGG	GR		200610
UR32	60	E	W	LGGG	GR		200610
UR32	70	E	W	LGGG	GR		200610
UR32	80	E	W	LGGG	GR		200610
UR32	90	E	W	LGGG	GR		200610
UR32	100	E	W	LGGG	GR		200610
UR32	110	E	W	LTBB	TU		200610
UR32	120	E	W	LTBB	TU		200610
UR32	130	E	W	LTBB	TU		200610
UR32	140	E	W	LTBB	TU		200610
UR32	150	E	W	LTBB	TU		200610
UR32	160	E	W	LTBB	TU		200610
UR32	170	E	W	LTAA	TU		200610
UR32	180	E	W	LTAA	TU		200610
UR32	190	E	W	LTAA	TU		200610
UR32	9810	W	W	LTAA	TU		200610
UR32	9820	W	W	LTAA	TU		200610
UR32	9830	W	W	LTAA	TU		200610
UR32	9840	W	W	LTBB	TU		200610
UR32	9850	W	W	LTBB	TU		200610
UR32	9860	W	W	LTBB	TU		200610
UR32	9870	W	W	LTBB	TU		200610
UR32	9880	W	W	LTBB	TU		200610
UR32	9890	W	W	LTBB	TU		200610
UR32	9900	W	W	LGGG	GR		200610
UR32	9910	W	W	LGGG	GR		200610
UR32	9920	W	W	LGGG	GR		200610
UR32	9930	W	W	LGGG	GR		200610
UR32	9940	W	W	LGGG	GR		200601
UR32	9950	W	W	LGGG	GR		200412
UR32	9960	W	W	LGGG	GR		200601
UR32	9970	W	W	LGGG	GR		200601
UR32	9980	W	W	LGGG	GR		200601
UR32	9990	W	W	LGGG	GR		200508
UR321	10	E	W	UBBB	AJ		200508
UR321	10	E	W	UBBB	RS		200508
UR321	20	E	W	UBBB	AJ		200508
UR321	30	E	W	UBBB	AJ		200511
UR321	40	E	W	UBBB	AJ		200511
UR321	40	E	W	UBBB	IR		200511
UR321	9960	W	W	UBBB	AJ		200508
UR321	9960	W	W	UBBB	IR		200508
UR321	9970	W	W	UBBB	AJ		200508
UR321	9980	W	W	UBBB	AJ		200508
UR321	9990	W	W	UBBB	AJ		200508
UR321	9990	W	W	UBBB	RS		200508
UR325	10	E	W	UBBB	AJ		200508
UR325	10	E	W	UBBB	RS		200508
UR325	20	E	W	UBBB	AJ		200508
UR325	20	E	W	UBBB	RS		200508
UR325	30	E	W	UBBB	AJ		200508
UR325	40	E	W	UBBB	AJ		200508
UR325	50	E	W	UBBB	AJ		200508
UR325	50	E	W	UBBB	IR		200508
UR325	9950	W	W	UBBB	AJ		200508
UR325	9950	W	W	UBBB	IR		200508
UR325	9960	W	W	UBBB	AJ		200508
UR325	9970	W	W	UBBB	AJ		200508
UR325	9980	W	W	UBBB	AJ		200508
UR325	9980	W	W	UBBB	RS		200508
UR325	9990	W	W	UBBB	AJ		200506
UR325	9990	W	W	UBBB	RS		200506
UR34	9980	E	R	LFMM	FR		200501
UR34	9990	E	W	DAAA	AG		200501
UR34	9990	E	W	DAAA	FR		200501
UR34	10	W	W	DAAA	AG		200506
UR34	10	W	W	DAAA	FR		200506
UR34	20	W	R	LFMM	FR		200303
UR348G	9920	E	W	FMMM	MA		200512
UR348G	9930	E	W	FMMM	MA		200512
UR348G	9940	E	D	FMMM	MA		200512
UR348G	9950	E	D	FMMM	MA		200303
UR348G	9960	E	D	FMMM	MA		200303
UR348G	9970	E	D	FMMM	MA		200512
UR348G	9980	E	D	FMMM	MA		200512
UR348G	9990	E	D	FMMM	MA		200512
UR348G	9990	E	D	FMMM	MP		200512
UR348G	10	W	D	FMMM	MA		200512
UR348G	10	W	D	FMMM	MP		200512
UR348G	20	W	D	FMMM	MA		200303
UR348G	30	W	D	FMMM	MA		200303
UR348G	40	W	D	FMMM	MA		200512
UR348G	50	W	D	FMMM	MA		200512
UR348G	60	W	D	FMMM	MA		200512
UR348G	70	W	W	FMMM	MA		200303
UR348G	80	W	W	FMMM	MA		200407
UR35	10	E	W	LGGG	GR		200407
UR35	20	E	W	LGGG	GR		200410
UR35	30	E	W	LGGG	GR		200313
UR400	10	E	W	FSSS	SE		200607
UR400	20	E	W	FSSS	SE		200607
UR400	30	E	W	FSSS	SE		200607
UR400	40	E	W	FSSS	SE		200607
UR400	50	E	W	FSSS	SE		200607
UR400	60	E	W	FSSS	SE		200607
UR400	9940	W	W	FSSS	SE		200607
UR400	9950	W	W	FSSS	SE		200607
UR400	9960	W	W	FSSS	SE		200607
UR400	9970	W	W	FSSS	SE		200607
UR400	9980	W	W	FSSS	SE		200313
UR400	9990	W	W	FSSS	SE		200313
UR400F	70	E	W	FIMM	MP		200313
UR400F	70	E	W	FIMM	SE		200313
UR400F	80	E	W	FIMM	MP		200313
UR400F	90	E	W	FIMM	MP		200313
UR400F	9910	W	W	FIMM	MP		200313
UR400F	9920	W	W	FIMM	MP		200313
UR400F	9930	W	W	FIMM	MP		200505
UR400F	9930	W	W	FIMM	SE		200505
UR401	10	E	W	FMMM	MP		200505
UR401	10	E	W	FMMM	RE		200505
UR401	20	E	W	FMMM	RE		200607
UR401	110	E	W	FSSS	SE		200607
UR401	120	E	W	FSSS	SE		200607
UR401	130	E	W	FSSS	SE		200607
UR401	140	E	W	FSSS	SE		200607
UR401	150	E	W	FSSS	SE		200607
UR401	160	E	W	FSSS	SE		200607
UR401	9840	W	W	FSSS	SE		200607
UR401	9850	W	W	FSSS	SE		200607
UR401	9860	W	W	FSSS	SE		200607
UR401	9870	W	W	FSSS	SE		200607
UR401	9880	W	W	FSSS	SE		200607
UR401	9890	W	W	FSSS	SE		200505
UR401	9980	W	W	FMMM	RE		200505
UR401	9990	W	W	FMMM	MP		200602
UR401	9990	W	W	FMMM	RE		200602
UR401F	10	E	W	FIMM	MP		200602
UR401F	10	E	W	FIMM	RE		200602
UR401F	20	E	W	FIMM	MA		200602
UR401F	20	E	W	FIMM	MP		200602
UR401F	30	E	W	FIMM	MA		200602
UR401F	30	E	W	FIMM	MP		200602
UR401F	40	E	W	FIMM	MP		200602
UR401F	9960	W	W	FIMM	MP		200602
UR401F	9970	W	W	FIMM	MA		200602
UR401F	9970	W	W	FIMM	MP		200602
UR401F	9980	W	W	FIMM	MA		200602
UR401F	9980	W	W	FIMM	MP		200602
UR401F	9990	W	W	FIMM	MP		200601
UR401F	9990	W	W	FIMM	RE		200601
UR401G	10	E	D	HCSM	SE		200610
UR401G	10	E	D	HCSM	SO		200610
UR401G	20	E	D	HCSM	SO		200610
UR401G	20	E	D	HCSM	YM		200610
UR401G	9980	W	D	HCSM	SO		200601
UR401G	9980	W	D	HCSM	YM		200601
UR401G	9990	W	D	HCSM	SE		200309
UR401G	9990	W	D	HCSM	SO		200309
UR409	10	E	W	FVHF	ZI		200309
UR409	20	E	W	FVHF	ZI		200309
UR409	30	E	W	FVHF	ZI		200309
UR409	40	E	W	FVHF	ZI		200413
UR409	50	E	D	FQBE	MI		200413
UR409	50	E	D	FQBE	ZI		200413
UR409	60	E	W	FWLL	MI		200413
UR409	70	E	W	FWLL	MI		200413
UR409	80	E	W	FWLL	MI		200413
UR409	90	E	W	FWLL	MI		200413
UR409	210	E	W	HTDC	TZ		200413
UR409	220	E	W	HTDC	TZ		200413
UR409	230	E	W	HTDC	TZ		200413
UR409	240	E	W	HTDC	TZ		200413
UR409	250	E	W	HTDC	TZ		200413
UR409	260	E	W	HTDC	TZ		200609
UR409	270	E	W	HKNA	TZ		200609
UR409	9730	W	W	HKNA	TZ		200413
UR409	9740	W	W	HTDC	TZ		200413
UR409	9750	W	W	HTDC	TZ		200413
UR409	9760	W	W	HTDC	TZ		200413
UR409	9770	W	W	HTDC	TZ		200413
UR409	9780	W	W	HTDC	TZ		200413
UR409	9790	W	W	HTDC	TZ		200413
UR409	9910	W	W	FWLL	MI		200413
UR409	9920	W	W	FWLL	MI		200413
UR409	9930	W	W	FWLL	MI		200413
UR409	9940	W	W	FWLL	MI		200413
UR409	9950	W	D	FQBE	MI		200309
UR409	9950	W	D	FQBE	ZI		200309
UR409	9960	W	W	FVHF	ZI		200309
UR409	9970	W	W	FVHF	ZI		200309
UR409	9980	W	W	FVHF	ZI		200309
UR409	9990	W	W	FVHF	ZI		200410
UR41	9960	E	W	EGTT	UK		200413
UR41	9970	E	W	EGTT	UK		200413
UR41	9980	E	W	EGTT	UK		200413
UR41	9990	E	W	EGTT	UK		200413
UR41	10	W	W	EGTT	UK		200413
UR41	20	W	W	EGTT	UK		200413
UR41	30	W	W	EGTT	UK		200410
UR41	40	W	W	EGTT	UK		200309
UR410	10	E	W	FVHF	ZI		200309
UR410	20	E	W	FVHF	ZI		200309
UR410	30	E	W	FVHF	ZI		200413
UR410	40	E	D	FQBE	MZ		200302
UR410	40	E	D	FQBE	ZI		200302
UR410	50	E	D	FQBE	MZ		200302
UR410	60	E	D	FQBE	MZ		200413
UR410	70	E	W	FWLL	MI		200413
UR410	80	E	W	FWLL	MI		200413
UR410	90	E	W	FWLL	MI		200413
UR410	9910	W	W	FWLL	MI		200413
UR410	9920	W	W	FWLL	MI		200413
UR410	9930	W	W	FWLL	MI		200302
UR410	9940	W	D	FQBE	MZ		200302
UR410	9950	W	D	FQBE	MZ		200413
UR410	9960	W	D	FQBE	MZ		200309
UR410	9960	W	D	FQBE	ZI		200309
UR410	9970	W	W	FVHF	ZI		200309
UR410	9980	W	W	FVHF	ZI		200309
UR410	9990	W	W	FVHF	ZI		200212
UR45	10	E	W	LAAA	MJ		200409
UR45	110	W	W	LGGG	GR		200212
UR45	9990	W	W	LAAA	MJ		199511
UR495	450	E	W	LDZO	HR		199511
UR495	9550	W	W	LDZO	HR		200606
UR5	10	E	W	UKOV	RO		200606
UR5	10	E	W	UKOV	UP		200606
UR5	20	E	W	UKOV	UP		200606
UR5	30	E	W	UKOV	UP		200606
UR5	9970	W	W	UKOV	UP		200606
UR5	9980	W	W	UKOV	UP		200501
UR505	9940	E	W	MHTG	NU		200501
UR505	9950	E	W	MHTG	NU		200501
UR505	9960	E	W	MHTG	NU		200501
UR505	9970	E	W	MHTG	NU		200501
UR505	9980	E	W	MHTG	NU		200601
UR505	9990	E	W	MPZL	CO		200601
UR505	10	W	W	MPZL	CO		200501
UR505	20	W	W	MHTG	NU		200501
UR505	30	W	W	MHTG	NU		200501
UR505	40	W	W	MHTG	NU		200501
UR505	50	W	W	MHTG	NU		200501
UR505	60	W	W	MHTG	NU		200511
UR506	9960	E	W	MMID	MX		200511
UR506	9970	E	W	MMID	MX		200511
UR506	9980	E	W	MMID	MX		200507
UR506	9990	E	W	MUFH	CU		200507
UR506	9990	E	W	MUFH	MX		200507
UR506	10	W	W	MUFH	CU		200511
UR506	10	W	W	MUFH	MX		200511
UR506	20	W	W	MMID	MX		200511
UR506	30	W	W	MMID	MX		200511
UR506	40	W	W	MMID	MX		200306
UR515	9990	E	W	TTZP	BB		200306
UR515	9990	E	W	TTZP	TD		200306
UR515	10	W	W	TTZP	BB		200511
UR515	10	W	W	TTZP	TD		200511
UR519	9960	E	W	MMID	MX		200511
UR519	9970	E	W	MMID	MX		200511
