ARPT_IDENT	NAV_IDENT	NAV_TYPE	NAV_CTRY	NAV_KEY_CD	NAME	AT_FLD	BEARING	DISTANCE	CYCLE_DATE
TH91655	NTW	4	TH	1	NARATHIWAT	Y			200110
TH92136	BK	5	TH	1	BANGKOK	N	208.2	5.5	200102
TH92136	BKK	4	TH	1	BANGKOK	N	29.0	1.3	200102
TH98593	UD	5	TH	1	UDON	N	95.1	1.1	200110
TH98593	UDN	3	TH	1	UDON	Y			200110
TH98593	UDN	4	TH	1	UDON	Y			200110
TH99536	PAE	4	TH	1	PHRAE	Y			200110
TH99536	PR	5	TH	1	PHRAE	Y			200110
TH99600	RAN	4	TH	1	RANONG	Y			200110
TH99600	RN	5	TH	1	RANONG	Y			200110
TH99609	BR	5	TH	1	BURI RAM	Y			200110
TH99609	BRM	4	TH	1	BURI RAM	Y			200110
TH99610	THS	7	TH	1	SUKHOTHAI	Y			200607
TI00012	CG	5	TI	1	KULYAB	N	10.9	2.5	200607
TI02578	DNB	4	TI	1	DUSHANBE	Y			200413
TI02578	FN	5	TI	1	DUSHANBE	N	90.0	3.3	200501
TI02578	WG	5	TI	1	DUSHANBE	N	266.2	2.8	200202
TI66723	HD	5	TI	1	KHUDZHAND	N	81.0	2.7	200413
TI66723	HV	5	TI	1	KHUDZHAND	N	262.7	2.9	200413
TK07617	GT	5	TK	1	GRAND TURK	Y			200405
TK07617	GTK	2	TK	1	GRAND TURK	Y			200405
TK60662	PV	5	TK	1	PROVIDENCIALES	Y			200405
TK60662	PVN	4	TK	1	PROVIDENCIALES	Y			200307
TK73255	SC	5	TK	1	SOUTH CAICOS	Y			200306
TN79772	FM	5	TN	1	FUA AMOTU	N	335.3	1.7	200511
TN79772	TBU	4	TN	1	FUA AMOTU	Y			200608
TN79775	TV	5	TN	1	VAVAU	Y			200608
TN79776	HA	5	TN	1	HAAPAI	Y			200608
TO28810	LM	4	TO	1	LOME	N	222.3	1.4	200110
TO28810	LME	5	TO	1	LOME	Y			200510
TO75565	NT	4	TO	1	NIAMTOUGOU	N	27.0	1.3	199909
TP47202	PR	5	TP	1	PRINCIPE	Y			200007
TP57651	SP	5	TP	1	SAO TOME	Y			200203
TP57651	STM	4	TP	1	SAO TOME	Y			200203
TS04725	KDN	5	TS	1	TUNIS	N	291.0	4.3	200004
TS04725	TS	5	TS	1	TUNIS	N	191.3	5.4	200112
TS04725	TUC	4	TS	1	TUNIS	Y			199904
TS30829	MON	4	TS	1	MONASTIR	Y			199804
TS42250	GAF	4	TS	1	GAFSA	Y			199913
TS69567	BMA	5	TS	1	EL BORMA	Y			200308
TS69567	EBA	1	TS	1	EL BORMA	Y			200110
TS75522	TON	4	TS	1	TOZEUR	Y			200308
TS75522	ZN	5	TS	1	NEFTA	N	89.6	5.3	200203
TS82184	JBA	4	TS	1	DJERBA	Y			200510
TS92345	TBK	4	TS	1	TABARKA	Y			200508
TS92345	TK	5	TS	1	TABARKA 7 NOVEMBRE	Y			200203
TS97357	SFX	1	TS	1	SFAX	Y			200112
TT97180	DIL	4	TT	1	DILI	Y			200306
TT97180	KO	5	TT	1	DILI	Y			200307
TU00001	IPT	4	TU	1	ISPARTA	Y			200401
TU00001	IPT	5	TU	1	ISPARTA	Y			200607
TU00002	BDR	4	TU	1	MILAS BODRUM	Y			200009
TU00002	BDR	5	TU	1	MILAS BODRUM	Y			200009
TU00002	GML	4	TU	1	KIYIKISLACIK	N	105.7	5.6	200501
TU00003	ARI	4	TU	1	AGRI	N	163.4	1.1	200601
TU00003	ARI	5	TU	1	AGRI	Y			200504
TU00004	EDR	4	TU	1	EDREMIT	Y			200609
TU00004	EDR	5	TU	1	EDREMIT	Y			200609
TU00005	KHD	4	TU	1	ADIYAMAN	Y			200503
TU00005	KHD	5	TU	1	ADIYAMAN	Y			200503
TU00006	USK	7	TU	1	USAK	Y			200606
TU00007	CRM	4	TU	1	CARSAMBA	N	123.6	1.1	200511
TU00007	CRM	5	TU	1	CARSAMBA	N	123.9	1.1	200511
TU00008	SAB	5	TU	1	SABIHA GOKCEN	Y			200202
TU00008	SBH	4	TU	1	SABIHA GOKCEN	Y			200511
TU00009	MRD	4	TU	1	MARDIN	Y			200605
TU00009	MRD	5	TU	1	MARDIN	Y			200607
TU00014	KHM	4	TU	1	KAHRAMANMARAS	Y			200504
TU00014	KHM	5	TU	1	KAHRAMANMARAS	Y			200111
TU02803	ESK	3	TU	1	ESKISEHIR	N	267.5	1.1	200106
TU02803	ESR	4	TU	1	ESKISEHIR	N	113.8	3.8	199908
TU02803	ESR	5	TU	1	ESKISEHIR	N	119.1	3.3	199801
TU06320	ERN	4	TU	1	ERZINCAN	Y			200511
TU06320	ERN	5	TU	1	ERZINCAN	Y			200511
TU09900	BRY	4	TU	1	YENISEHIR	N	249.1	1.5	200303
TU09900	BRY	5	TU	1	YENISEHIR	N	249.1	1.5	200303
TU09900	YEN	3	TU	1	YENISEHIR	Y			200303
TU11148	BRI	3	TU	1	BALIKESIR	N	347.8	1.1	200511
TU11301	DIY	3	TU	1	DIYARBAKIR	Y			200511
TU11301	DYB	4	TU	1	DIYARBAKIR	N	340.8	1.4	200511
TU11301	DYB	5	TU	1	DIYARBAKIR	N	340.8	1.4	200511
TU11835	SEL	5	TU	1	EFES	Y			199912
TU15245	IPT	4	TU	1	ISPARTA	N	106.5	11.3	200401
TU15245	IPT	5	TU	1	ISPARTA	N	110.9	11.4	200607
TU18139	AKC	5	TU	1	TRABZON	N	106.2	15.6	200208
TU18139	TBN	4	TU	1	TRABZON	Y			200407
TU18139	TBN	5	TU	1	TRABZON	Y			200407
TU19184	KNY	4	TU	1	KONYA	N	183.0	1.1	199905
TU19184	KNY	5	TU	1	KONYA	N	186.6	1.1	200509
TU19184	KON	3	TU	1	KONYA	N	185.6	1.2	200402
TU19830	ADA	4	TU	1	ADANA	N	49.5	4.2	200309
TU19830	ADA	5	TU	1	ADANA	N	53.0	1.1	200408
TU20400	CRD	3	TU	1	CARDAK	Y			200607
TU20400	CRD	4	TU	1	CARDAK	Y			200607
TU20400	CRD	5	TU	1	CARDAK	Y			200511
TU20547	URF	4	TU	4	SANLIURFA	Y			200511
TU20547	URF	5	TU	1	SANLIURFA	Y			200511
TU21194	IST	2	TU	1	ISTANBUL	Y			200604
TU23693	KUT	3	TU	1	KUTAHYA	Y			200304
TU24098	AKI	3	TU	1	AKHISAR	Y			200305
TU26739	CNK	4	TU	1	CANAKKALE	Y			200610
TU26739	CNK	5	TU	1	CANAKKALE	Y			199906
TU32857	BDM	3	TU	1	BANDIRMA	N	355.0	1.0	199803
TU35620	ANT	9	TU	1	ANTALYA	N	17.4	1.5	200603
TU35620	AYT	3	TU	1	ANTALYA	N	135.9	1.3	200603
TU35620	AYT	4	TU	1	ANTALYA	N	168.9	1.4	200603
TU35620	GEY	5	TU	1	ANTALYA	N	81.3	16.7	200603
TU35620	LRA	4	TU	1	LARA	N	341.3	1.2	200603
TU35620	YT	5	TU	1	ANTALYA	N	18.0	1.5	200603
TU39161	ZIR	3	TU	1	AKINCI	Y			200305
TU39791	BAT	3	TU	1	BATMAN	N	28.1	1.0	200509
TU39791	BAT	4	TU	1	BATMAN	Y			200509
TU39791	BAT	5	TU	1	BATMAN	Y			200509
TU43729	YAA	4	TU	1	YALOVA	N	29.4	14.7	200513
TU43729	YAA	5	TU	1	YALOVA	N	1.5	7.2	200503
TU43803	CIG	3	TU	1	CIGLI	N	2.5	1.1	200603
TU43803	CIG	5	TU	1	CIGLI	N	197.6	1.1	200603
TU44301	KAR	4	TU	1	KARS	Y			200503
TU44301	KAR	5	TU	1	KARS	Y			200503
TU45903	TKT	7	TU	1	TOKAT	Y			200304
TU50577	DAN	3	TU	1	INCIRLIK	N	228.9	1.3	200103
TU50928	MUS	4	TU	1	MUS	Y			200511
TU50928	MUS	5	TU	1	MUS	Y			200511
TU51381	SRT	4	TU	1	SIIRT	N	330.3	4.5	200111
TU51381	SRT	5	TU	1	SIIRT	Y			200111
TU56649	DAL	3	TU	1	DALAMAN	Y			200603
TU56649	DAL	4	TU	1	DALAMAN	N	17.9	1.5	200603
TU56649	DAL	5	TU	1	DALAMAN	N	16.5	1.5	200106
TU59805	KSR	3	TU	1	KAYSERI	Y			200305
TU59805	KSR	4	TU	1	KAYSERI	N	251.5	1.3	200311
TU61338	SYT	3	TU	1	SIVRIHISAR	Y			200304
TU63592	SIV	4	TU	1	SIVAS	N	13.2	1.5	200312
TU63592	SIV	5	TU	1	SIVAS	N	13.2	1.5	200312
TU64683	CIG	3	TU	1	CIGLI	N	312.3	2.0	200603
TU64683	CIG	5	TU	1	CIGLI	N	247.1	2.0	200603
TU64683	KLC	3	TU	1	KAKLIC	Y			200603
TU64829	GAZ	4	TU	1	GAZIANTEP	Y			200308
TU64829	GAZ	5	TU	1	OGUZELI	Y			200308
TU65354	EZS	4	TU	1	ELAZIG	N	148.1	6.8	199913
TU65354	EZS	5	TU	1	ELAZIG	Y			199913
TU65599	TZK	4	TU	1	TUZKOY	Y			200503
TU65599	TZK	5	TU	1	TUZKOY	Y			200503
TU70580	ANK	7	TU	1	ANKARA	N	268.3	6.4	200503
TU70580	ETI	3	TU	1	ETIMESGUT	Y			200511
TU72099	KFK	3	TU	1	AFYON	Y			200511
TU72099	KFK	4	TU	1	AFYON	N	147.2	5.3	200511
TU72099	KFK	5	TU	1	AFYON	N	147.2	5.3	200511
TU74048	ER	5	TU	2	ERZURUM	N	263.2	5.7	200011
TU74048	ERZ	3	TU	1	ERZURUM	Y			199905
TU74048	ERZ	4	TU	1	ERZURUM	N	263.1	1.7	200402
TU74048	ERZ	5	TU	1	ERZURUM	N	265.5	1.7	200013
TU74129	ESR	4	TU	1	ESKISEHIR	Y			200203
TU74129	ESR	5	TU	1	ESKISEHIR	Y			200203
TU75324	CLU	3	TU	1	CORLU	Y			200111
TU75324	CRL	4	TU	1	CORLU	N	222.4	1.2	200111
TU75324	CRL	5	TU	1	CORLU	N	222.3	1.2	200111
TU79425	ANK	7	TU	1	ANKARA	N	36.2	13.0	200503
TU79425	BUK	4	TU	1	CUBUK	N	212.2	8.5	200405
TU81206	MNI	3	TU	1	MERZIFON	Y			200306
TU88308	ARF	3	TU	1	TOPEL	Y			200511
TU88308	ARF	5	TU	1	TOPEL	Y			200511
TU97254	EN	5	TU	1	MENDERES	N	351.8	1.6	200410
TU97254	ME	5	TU	1	MENDERES	N	348.9	5.6	200410
TU97254	MEN	3	TU	1	MENDERES	Y			200003
TU97254	MEN	4	TU	1	MENDERES	Y			200410
TU97525	ERH	1	TU	1	MALATYA	N	206.4	2.0	200405
TU97525	ERH	3	TU	1	ERHAC	Y			200306
TU97525	ERH	5	TU	2	ERHAC	N	206.4	2.0	200405
TU98988	VAN	4	TU	1	VAN	Y			200503
TU98988	VAN	5	TU	1	VAN	Y			200503
TU99016	ISK	5	TU	1	ISKENDERUN	Y			200112
TW00001	NK	5	TW	1	NANGAN	Y			200405
TW00001	NKN	9	TW	1	NANGAN	Y			200405
TW18583	PIT	3	TW	1	PINGTUNG SOUTH	Y			200501
TW23059	BS	7	TW	1	KINMEN	Y			200603
TW31633	GI	5	TW	1	LYUDAO	Y			200405
TW31633	GID	2	TW	1	LYUDAO	N	276.4	1.1	200405
TW32269	RA	5	TW	1	LUNGTANG	Y			200501
TW44353	ZN	5	TW	1	TAITUNG	N	267.7	3.2	200401
TW47535	BM	5	TW	1	MAGONG	N	23.2	3.1	200313
TW47535	MKG	3	TW	1	MAGONG	Y			200313
TW47535	MKG	4	TW	1	MAGONG	N	200.1	1.7	200313
TW48371	CCK	3	TW	1	CHING CHUAN KANG	Y			200404
TW48371	TC	5	TW	1	TAICHUNG	Y			200503
TW48371	TCK	9	TW	1	TAICHUNG	Y			200404
TW51955	AP	5	TW	1	ANPU	N	169.5	6.6	200609
TW51955	APU	4	TW	1	ANPU	N	169.3	6.6	200609
TW51955	LKU	3	TW	1	SUNGSHAN	N	96.9	6.8	200609
TW51955	LU	5	TW	1	LU	N	256.7	14.2	200609
TW71200	HLN	3	TW	1	HUALIEN	Y			200610
TW71200	HLN	4	TW	1	HUALIEN	N	287.1	1.3	200610
TW71200	HW	5	TW	3	HUALIEN	N	29.7	1.2	200610
TW71200	YU	5	TW	1	HUALIEN	Y			200610
TW71853	CHI	3	TW	1	CHIAYI	Y			199704
TW71853	KU	5	TW	1	CHIAYI	N	181.5	7.3	200501
TW72386	TIA	4	TW	2	CHIANG KAI SHEK	Y			200212
TW84777	ZN	5	TW	1	TAITUNG	N	34.1	2.4	200002
TW88789	NN	5	TW	1	SHIKANG	N	182.0	10.4	200509
TW88789	TNN	2	TW	1	SHIKANG	N	181.2	11.1	200402
TW88789	TWS	3	TW	1	TAINAN	Y			199711
TW88890	HSU	3	TW	1	HSINCHU	Y			200107
TW96439	NK	5	TW	1	NANGAN	N	36.2	4.6	200404
TW96439	NKN	9	TW	1	NANGAN	N	36.2	4.6	200404
TW96439	PK	5	TW	1	BEIGAN	Y			200405
TW96439	PKN	9	TW	1	BEIGAN	Y			200405
TW96443	HCN	2	TW	1	HENGCHUN	N	319.7	9.3	200509
TW96443	KW	5	TW	1	HENGCHUN	N	320.1	8.9	200509
TW96444	LY	5	TW	1	LANYU	N	156.3	3.2	200403
TX00009	MP	5	TX	1	MARY	N	353.2	2.9	200413
TX00009	NS	5	TX	1	MARY	N	354.8	2.9	200413
TX00010	CO	5	TX	1	TURKMENBASHI	N	167.0	2.8	200610
TX00010	KRS	4	TX	1	TURKMENBASHI	N	165.6	1.3	200413
TX00010	WZ	5	TX	1	TURKMENBASHI	N	346.9	2.8	200610
TX00011	LBA	4	TX	1	TURKMENABAT	Y			200413
TX00011	NQ	5	TX	1	TURKMENABAT	N	151.0	3.7	200309
TX00011	UT	5	TX	1	TURKMENABAT	N	330.1	2.9	200205
TX00017	RP	5	TX	1	DASHOGUZ	N	85.2	2.8	200305
TX00017	VH	5	TX	1	DASHOGUZ	N	265.8	2.9	200305
TX28094	AD	5	TX	1	ASHGABAT	N	108.7	2.8	200408
TX28094	ASB	4	TX	1	ASHGABAT	Y			200508
TX28094	GH	5	TX	1	ASHGABAT	N	124.6	1.6	200408
TX28094	PQ	5	TX	1	ASHGABAT	N	300.3	3.0	200408
TZ05509	AR	5	TZ	1	ARUSHA	Y			200102
TZ07322	MZ	1	TZ	1	MWANZA	Y			200513
TZ07322	MZ	5	TZ	1	MWANZA	Y			200513
TZ13488	ZZ	5	TZ	1	ZANZIBAR	Y			200513
TZ51758	DO	5	TZ	1	DODOMA	Y			200513
TZ63571	MT	5	TZ	1	MTWARA	Y			200513
TZ65859	IR	5	TZ	1	IRINGA	Y			200513
TZ68170	DM	5	TZ	1	DAR ES SALAAM	N	227.2	4.7	200106
TZ68170	DR	5	TZ	1	DAR ES SALAAM	Y			200513
TZ68170	DS	5	TZ	1	DAR ES SALAAM	N	47.0	4.1	200106
TZ68170	DV	4	TZ	1	DAR ES SALAAM	Y			200605
TZ69745	PA	5	TZ	1	PEMBA	Y			200513
TZ72340	TG	5	TZ	1	TANGA	Y			200513
TZ97311	KB	5	TZ	1	KILIMANJARO	N	68.3	24.5	200513
TZ97311	KL	5	TZ	1	KILIMANJARO	N	88.1	9.0	200102
TZ97311	KO	5	TZ	1	KILIMANJARO	N	88.1	4.9	200102
TZ97311	KV	4	TZ	1	KILIMANJARO	N	267.3	1.9	200513
UG05419	EM	5	UG	1	ENTEBBE	N	168.4	5.9	200111
UG05419	NN	4	UG	1	ENTEBBE	Y			200111
UG05419	PB	5	UG	1	PORT BELL	N	219.7	19.8	200111
UG78379	SO	5	UG	1	SOROTI	Y			200610
UG78379	SV	9	UG	1	SOROTI	Y			200610
UK00058	WPL	7	UK	1	WELSHPOOL	Y			200606
UK00089	CFD	1	UK	1	CRANFIELD	Y			200206
UK00198	SFH	9	UK	1	SHEFFIELD CITY	Y			200310
UK00198	SMF	5	UK	1	SHEFFIELD CITY	Y			200310
UK00523	LON	4	UK	1	LONDON	Y			200112
UK02187	LOO	3	UK	1	LINTON ON OUSE	Y			200412
UK03072	SAY	7	UK	1	STORNOWAY	Y			200403
UK03072	STN	4	UK	1	STORNOWAY	N	283.1	4.7	200403
UK06242	BLC	9	UK	1	BLACKBUSHE	Y			200204
UK06242	BLK	5	UK	1	BLACKBUSHE	Y			200011
UK06347	SAT	3	UK	1	ST ATHAN	Y			200203
UK08465	KS	5	UK	1	KINLOSS	Y			200401
UK08465	KSS	3	UK	1	KINLOSS	Y			200508
UK14657	BV	5	UK	1	BROUGH	Y			200203
UK15404	VYL	3	UK	1	VALLEY	Y			200104
UK15784	BEL	4	UK	1	BELFAST	Y			200112
UK15784	OY	5	UK	1	ALDERGROVE	N	251.4	5.0	200104
UK16263	BHX	5	UK	1	BIRMINGHAM	Y			200010
UK17785	LBA	5	UK	1	LEEDS BRADFORD	Y			200301
UK17908	CAE	5	UK	1	CAERNARFON	Y			200505
UK18040	MAM	3	UK	1	MARHAM	Y			200412
UK20730	LE	5	UK	1	LEICESTER	Y			200307
UK20859	CBL	5	UK	1	CAMPBELTOWN	Y			200103
UK20859	MAC	4	UK	1	MACHRIHANISH	N	295.6	1.3	200112
UK24574	ODH	3	UK	1	ODIHAM	Y			200412
UK25933	FFA	3	UK	1	FAIRFORD	Y			200208
UK27460	CGY	3	UK	1	CONINGSBY	Y			200011
UK28936	LCY	5	UK	1	CITY	Y			200310
UK31681	KSS	3	UK	1	KINLOSS	N	72.3	6.9	200508
UK31905	AP	5	UK	1	ABERPORTH	Y			200307
UK32380	SWN	5	UK	1	SWANSEA	Y			200309
UK32380	SWZ	9	UK	1	SWANSEA	Y			200309
UK33658	BDN	3	UK	1	BOSCOMBE DOWN	Y			200412
UK34160	ISY	9	UK	1	ISLAY	Y			200109
UK34160	LAY	5	UK	1	ISLAY	Y			200504
UK36364	DND	5	UK	1	DUNDEE	N	99.0	3.0	199809
UK36680	PIK	5	UK	1	PRESTWICK	Y			200410
UK36680	PW	5	UK	1	PRESTWICK	N	128.3	3.9	200410
UK37053	LND	4	UK	1	LANDS END	N	106.2	15.0	200203
UK37375	SWB	4	UK	1	SHAWBURY	Y			200011
UK38224	NOT	5	UK	1	NOTTINGHAM	Y			200104
UK39245	CTM	3	UK	1	COTTESMORE	Y			200011
UK42035	BZ	5	UK	1	BRIZE NORTON	Y			200011
UK42035	BZN	3	UK	1	BRIZE NORTON	Y			200011
UK44210	LND	4	UK	1	LANDS END	N	58.2	30.7	200112
UK44210	SM	5	UK	1	ST MAWGAN	Y			200104
UK44210	SMG	3	UK	1	ST MAWGAN	N	79.7	1.4	200508
UK44751	INS	4	UK	1	INVERNESS	Y			200601
UK44751	IVR	5	UK	1	INVERNESS	Y			200601
UK45319	WTZ	3	UK	1	WATTISHAM	Y			200502
UK45320	BSO	3	UK	1	BENSON	Y			200404
UK45912	CAM	5	UK	1	CAMBRIDGE	Y			200104
UK47672	BIG	4	UK	1	BIGGIN	Y			200112
UK48218	MLD	3	UK	1	MILDENHALL	Y			200403
UK48623	WAD	3	UK	1	WADDINGTON	Y			200402
UK52922	WBA	5	UK	1	WOLVERHAMPTON	Y			200405
UK52922	WOL	9	UK	1	WOLVERHAMPTON	Y			200405
UK57252	GOS	9	UK	1	GLOUCESTERSHIRE	Y			200513
UK57252	GST	5	UK	1	GLOUCESTERSHIRE	Y			200513
UK57339	TIR	4	UK	1	TIREE	Y			200309
UK57373	ADN	4	UK	1	ABERDEEN	N	165.7	6.9	200310
UK57373	AQ	5	UK	1	ABERDEEN	N	65.3	7.8	200310
UK57373	ATF	5	UK	1	ABERDEEN/DYCE	N	342.8	8.1	200310
UK58162	SBH	5	UK	1	SUMBURGH	Y			200104
UK58162	SUM	4	UK	1	SUMBURGH	Y			200112
UK58751	VLN	3	UK	1	YEOVILTON	Y			200203
UK59431	BKY	4	UK	1	BARKWAY	N	137.4	9.0	200112
UK59431	SSD	5	UK	1	STANSTED	Y			200003
UK61528	GLW	5	UK	1	GLASGOW	Y			200606
UK61528	GOW	4	UK	1	GLASGOW	Y			200301
UK63428	BRI	5	UK	1	BRISTOL	Y			200409
UK67921	MCH	5	UK	1	MANCHESTER	Y			200011
UK67921	MCT	4	UK	1	MANCHESTER	Y			200011
UK67956	OX	5	UK	1	OXFORD	Y			200310
UK67956	OX	9	UK	1	OXFORD	Y			200310
UK70369	SS	5	UK	1	SCATSTA	N	241.0	2.9	200104
UK70418	LEE	3	UK	1	LEEMING	Y			200601
UK70533	EKN	5	UK	1	ENNISKILLEN	Y			200103
UK70990	WCK	5	UK	1	WICK	N	312.8	1.2	200503
UK70990	WIK	4	UK	1	WICK	Y			200503
UK71041	PY	5	UK	1	PLYMOUTH	Y			200205
UK71293	KW	5	UK	1	KIRKWALL	Y			200406
UK71293	KWL	4	UK	1	KIRKWALL	Y			200406
UK72525	LUK	3	UK	1	LEUCHARS	Y			200411
UK72759	LKH	3	UK	1	LAKENHEATH	Y			200103
UK77118	HAV	5	UK	1	HAVERFORDWEST	Y			200305
UK77118	HDW	9	UK	1	HAVERFORDWEST	Y			200305
UK80229	GAM	4	UK	1	GAMSTON	Y			200309
UK81751	GE	5	UK	1	GATWICK	N	260.9	4.7	200104
UK81751	GY	5	UK	1	GATWICK	N	80.6	4.9	200104
UK82810	CWL	5	UK	1	CRANWELL	Y			200509
UK82810	CWZ	3	UK	1	CRANWELL	Y			200509
UK83922	LYD	4	UK	2	LYDD	N	141.3	3.5	200112
UK84858	EAS	5	UK	1	SOUTHAMPTON	Y			200104
UK84858	SAM	4	UK	1	SOUTHAMPTON	Y			200112
UK88436	CHT	5	UK	1	CHILTERN	N	141.1	5.6	200306
UK88472	FNY	5	UK	1	DONCASTER	Y			200503
UK90564	LA	5	UK	1	LYNEHAM	Y			200413
UK90564	LYE	3	UK	1	LYNEHAM	Y			200413
UK92342	EDN	5	UK	1	EDINBURGH	N	245.2	3.4	200305
UK92342	UW	5	UK	1	EDINBURGH	N	63.8	5.1	200104
UK97089	WIT	3	UK	1	WITTERING	Y			200502
UK97104	BCL	9	UK	1	BENBECULA	Y			200204
UK97104	BEN	4	UK	1	BENBECULA	Y			200204
UK97137	WTN	3	UK	1	WARTON	Y			200411
UK97137	WTN	5	UK	1	WARTON	N	250.1	1.2	200411
UK97507	OF	5	UK	1	FILTON	Y			200208
UK99380	NEW	4	UK	1	NEWCASTLE	Y			200112
UP00005	DON	4	UP	1	DONETSK	Y			200605
UP00010	KHR	4	UP	1	KHARKIV	Y			200605
UP00031	KER	9	UP	1	KERCH	Y			200608
UP00747	MRP	9	UP	1	MARIUPOL	Y			200605
UP08505	BRP	4	UP	1	BORYSPIL	N	356.0	3.6	200605
UP11768	LIV	4	UP	1	LVIV	Y			200605
UP61245	ODS	4	UP	1	ODESA	Y			200605
UP83279	DNP	4	UP	1	DNIPROPETROVSK	Y			200605
UP85829	SMF	4	UP	1	SIMFEROPOL	Y			200605
UP97873	IVF	4	UP	1	IVANO FRANKIVSK	Y			200605
UP97876	KVR	9	UP	1	KRYVYI RIH	Y			200605
US00033	HNN	2	US	1	HENDERSON	N	347.5	10.2	200304
US00071	BWD	4	US	1	BROWNWOOD	N	171.5	5.9	200313
US00073	NSE	3	US	1	WHITING	N	249.4	34.9	200006
US00078	MGM	2	US	1	MONTGOMERY	N	219.9	20.4	200602
US00094	CDN	5	US	1	CAMDEN	Y			200605
US00094	CTF	4	US	1	CHESTERFIELD	N	220.0	26.2	199903
US00105	BTI	5	US	1	BARTER ISLAND	N	54.3	1.3	200608
US00114	UKK	5	US	1	WAINWRIGHT VILLAGE	N	96.4	3.3	200312
US00115	AKP	5	US	1	ANAKTUVUK PASS	Y			200311
US00117	ATK	5	US	1	ATQASUK	Y			200311
US00121	UQS	5	US	1	NUIQSUT VILLAGE	Y			200401
US00124	UIM	4	US	1	QUITMAN	N	49.7	24.2	200407
US00132	AKO	4	US	1	AKRON	N	292.6	2.3	200313
US00133	LUR	7	US	1	CAPE LISBURNE	Y			200305
US00136	PIZ	5	US	1	POINT LAY	Y			200508
US00140	MSL	2	US	1	MUSCLE SHOALS	N	262.3	8.0	200602
US00142	ITO	2	US	1	HILO	N	260.2	2.1	200407
US00142	POA	5	US	1	PAHOA	N	328.8	11.4	200407
US00146	TNC	7	US	1	TIN CITY	Y			200405
US00155	KKA	7	US	1	KOYUK	Y			200505
US00157	OQK	7	US	1	NOATAK	Y			200408
US00173	WLK	4	US	1	SELAWIK	Y			200513
US00177	BVK	7	US	1	BUCKLAND	Y			200401
US00180	OR	5	US	1	HERNY	N	72.0	5.8	200511
US00180	ORL	2	US	1	ORLANDO	Y			200511
US00186	BTT	4	US	1	BETTLES	Y			200605
US00186	EAV	5	US	1	EVANSVILLE	N	33.2	1.5	200513
US00188	BCC	5	US	1	BEAR CREEK	N	65.6	2.4	199713
US00188	TAL	4	US	1	TANANA	N	71.6	1.7	199713
US00191	ENN	2	US	1	NENANA	N	157.1	17.4	200310
US00193	UTO	5	US	1	UTOPIA CREEK	Y			199805
US00197	BLH	2	US	1	BLYTHE	N	45.8	2.6	200605
US00201	FTO	5	US	1	YUKON RIVER	Y			200604
US00201	FYU	2	US	1	FORT YUKON	Y			199610
US00229	AMF	7	US	1	AMBLER	Y			200301
US00235	FLO	2	US	1	FLORENCE	N	174.2	31.0	200105
US00235	HEK	5	US	1	STUCKEY	Y			200105
US00243	AMF	7	US	1	AMBLER	N	108.8	21.0	200310
US00279	HSI	4	US	1	HASTINGS	Y			200204
US00279	PSS	5	US	1	PROSSER	N	148.7	5.4	200204
US00317	ANI	5	US	1	ANIAK	N	89.9	1.7	199813
US00327	MHM	5	US	1	MINCHUMINA	Y			200601
US00338	CRN	5	US	1	CAIRN MOUNTAIN	Y			200007
US00338	SQA	4	US	1	SPARREVOHN	N	72.8	1.8	200007
US00343	BGQ	2	US	1	BIG LAKE	N	93.1	4.8	200408
US00356	ATU	5	US	1	ATTU	Y			200007
US00364	FAY	4	US	1	FAYETTEVILLE	Y			200312
US00364	GR	5	US	4	DOONE	N	40.1	5.6	200312
US00413	CEW	2	US	1	CRESTVIEW	N	214.3	24.0	200513
US00427	BGQ	2	US	1	BIG LAKE	N	64.2	12.2	200312
US00436	JNR	5	US	1	NORTH RIVER	N	146.0	1.2	200010
US00436	UNK	4	US	1	UNALAKLEET	N	248.4	3.0	200010
US00440	CZF	5	US	1	CAPE ROMANZOF	N	239.0	2.1	200307
US00440	CZF	9	US	1	CAPE ROMANZOF	Y			200307
US00443	BET	2	US	1	BETHEL	N	48.6	18.8	200605
US00445	AHN	2	US	2	ATHENS	Y			200607
US00445	BJT	5	US	1	BULLDOG	N	272.6	5.3	200002
US00447	AIX	7	US	1	NANWAK	N	229.8	1.9	199810
US00453	ULL	4	US	1	KUKULIAK	Y			200111
US00455	ANV	7	US	1	ANVIK	Y			200402
US00458	SMA	5	US	1	SAINT MARYS	Y			200606
US00466	ENM	4	US	1	EMMONAK	Y			200605
US00474	BE	5	US	1	BEDDS	N	113.2	4.5	200208
US00474	LWM	4	US	1	LAWRENCE	N	223.9	18.4	200208
US00474	SKR	5	US	1	SHAKER HILL	N	295.6	5.0	200208
US00475	SPY	7	US	1	SAINT PAUL ISLAND	Y			199705
US00476	EHM	7	US	1	CAPE NEWENHAM	Y			200311
US00477	SRI	7	US	1	PRIBILOF	Y			200006
US00480	IIK	4	US	1	KIPNUK	Y			200103
US00483	ILI	7	US	2	ILIAMNA	Y			200608
US00491	TOG	7	US	1	TOGIAK	N	209.2	1.0	199802
US00513	AK	5	US	1	SALDO	N	209.8	38.1	200606
US00513	AKN	2	US	1	KING SALMON	N	190.5	37.9	200606
US00517	CIP	4	US	1	CLARION	N	18.7	4.8	200001
