ARPT_IDENT	PROC	TRM_IDENT	RWY_ID	OCC_NO	ICAO	DESIG	KNOTS	RATE_DESC	ALT	FTNOTE	CYCLE_DATE
GR88496	2	LAM3B  LAMBI3B	16	30	LGTS	2	60	00310	08000	To MEA	200101
GR88496	2	LOP2A  LOPOS2A	34	10	LGTS	2	60	00320	03000		200101
GR88496	2	LOP2A  LOPOS2A	34	20	LGTS	2	60	00310	07000	3000 to FL70	200101
GR88496	2	LOP2B  LOPOS2B	16	10	LGTS	1	60	00340	02200		200101
GR88496	2	LOP2B  LOPOS2B	16	20	LGTS	2	60	00370	01200		200101
GR88496	2	LOP2B  LOPOS2B	16	30	LGTS	2	60	00310	08000	To MEA	200101
GR88496	2	LOP2C  LOPOS2C	10	10	LGTS	1	60	00350	02000		200101
GR88496	2	LOP2C  LOPOS2C	10	20	LGTS	2	60	00310	06000	FL60	200101
GR88496	2	LOP2E  LOPOS2E	28	10	LGTS	2	60	00400	12000		200101
GR88496	2	MIK1T	10	10	LGTS	2	60	00400	06000		200102
GR88496	2	MIK3T	16	10	LGTS	2	60	00400	06000		200102
GR88496	2	MIK4T	34	10	LGTS	2	60	00300	06000		200102
GR88496	2	MKA1T	10	10	LGTS	2	60	00400	06000		200101
GR88496	2	MKA3T	34	10	LGTS	2	60	00300	06000		200101
GR88496	2	MKA4T	34	10	LGTS	2	60	00300	06000		200101
GR88496	2	MKA6T	10	10	LGTS	2	60	04000	05000		200101
GR88496	2	MKA8T	34	10	LGTS	2	60	00300	05000		200101
GR88496	2	MKA9T	16	10	LGTS	2	60	00400	05000		200101
GR88496	2	SKP2E	28	10	LGTS	2	60	00310	07000	FL70	200101
GR88496	2	SKP3A	34	10	LGTS	2	60	00320	07000		200101
GR88496	2	SKP3B	16	10	LGTS	1	60	00340	02200		200101
GR88496	2	SKP3B	16	20	LGTS	2	60	00370	01200		200101
GR88496	2	SKP3B	16	30	LGTS	2	60	00310	08000	To MEA	200101
GR88496	2	SKP3C	10	10	LGTS	1	60	00350	02000		200101
GR88496	2	SKP3C	10	20	LGTS	2	60	00310	07000	FL70	200101
GR88496	2	TAL2C  TALAS2C	10	10	LGTS	1	60	00350	02000		200101
GR88496	2	TAL2C  TALAS2C	10	20	LGTS	2	60	00310	12000	FL120	200101
GR88496	2	TAL2E  TALAS2E	28	10	LGTS	2	60	00380	11000		200101
GR88496	2	TAL3A  TALAS3A	34	10	LGTS	2	60	00360	11000		200101
GR88496	2	TAL3B  TALAS3B	16	10	LGTS	1	60	00340	02200		200101
GR88496	2	TAL3B  TALAS3B	16	20	LGTS	2	60	00370	01200		200101
GR88496	2	TAL3B  TALAS3B	16	30	LGTS	2	60	00310	08000	To MEA	200101
GR88496	2	TSL2A	34	10	LGTS	2	60	00310	05000		200101
GR88496	2	TSL2B	16	10	LGTS	1	60	00340	02200		200101
GR88496	2	TSL2B	16	20	LGTS	2	60	00370	01200		200101
GR88496	2	TSL2B	16	30	LGTS	2	60	00310	08000	To MEA	200101
GR88496	2	TSL2E	28	10	LGTS	2	60	00310	06000		200101
GR88496	2	TSL2F	28	10	LGTS	2	60	00310	07000	FL70	200101
GR88496	3	D10-H  HI VORDME RW10	10	10	LGTS	1	60	00280	04000	CAUTION: Missed Approach Minimum Climb Rate	200604
GR88496	3	T10-H  HI TACAN 1 RW10	10	10	LGTS	1	60	00275	04000	CAUTION: Missed Approach Minimum Climb Rate	200604
GR88496	3	T16-H  HI TACAN 1 RW16	16	10	LGTS	1	60	00280	04000	*CAUTION: Missed Approach Minimum Climb Rate.	200604
GT05036	2	SANJB  SAN JOSE BRAVO	01	10	MGGT	2	60	00300	11000		199910
HA86034	2	RW10   SID RW10	10	10	MTPP	2	60	00245	12000	BENET 1E to 12000.	200602
HA86034	2	RW10   SID RW10	10	20	MTPP	2	60	00245	11000	ETBOD 1E to 11000.	200602
HA86034	2	RW10   SID RW10	10	30	MTPP	2	60	00365	10500	CRO 1E to 10500.	200602
HA86034	2	RW10   SID RW10	10	40	MTPP	2	60	00365	10500	LENOM 1E to 10500.	200602
HA86034	2	RW10   SID RW10	10	50	MTPP	2	60	00365	07500	SAVAR 1E to 7500.	200602
HA86034	2	RW28   SID RW28	28	10	MTPP	2	60	00245	12000	BENET 1W to 12000.	200602
HA86034	2	RW28   SID RW28	28	20	MTPP	2	60	00365	10500	CRO 1W and LENOM 1W to 10500.	200602
HA86034	2	RW28   SID RW28	28	30	MTPP	2	60	00305	11000	ETBOD 1W to 11000.	200602
HA86034	2	RW28   SID RW28	28	40	MTPP	2	60	00305	07500	SAVAR 1W to 7500.	200602
HA86034	2	RW28   SID RW28	28	50	MTPP	2	60	00335	07500	SEDET 1W to 7500.	200602
HK59907	2	ATTO1A ATTOL 1A	07L	10	VHHH	1	60	00230	02200		200405
HK59907	2	ATTO1A ATTOL 1A	07R	10	VHHH	1	60	00300	01300		200405
HK59907	2	ATTO1B ATTOL 1B	25L	10	VHHH	1	60	00210	05000		200405
HK59907	2	ATTO1B ATTOL 1B	25R	10	VHHH	1	60	00210	05000		200405
HK59907	2	ATTO1C ATTOL 1C	07L	10	VHHH	1	60	00230	02200		200513
HK59907	2	ATTO1C ATTOL 1C	07R	10	VHHH	1	60	00300	01300		200513
HK59907	2	ATTO1D ATTOL 1D	25L	10	VHHH	1	60	00210	05000		200513
HK59907	2	ATTO1D ATTOL 1D	25R	10	VHHH	1	60	00210	05000		200513
HK59907	2	BEKO1A BEKOL 1A	07L	10	VHHH	1	60	00230	02200		200405
HK59907	2	BEKO1A BEKOL 1A	07R	10	VHHH	1	60	00300	01300		200405
HK59907	2	BEKO1B BEKOL 1B	25L	10	VHHH	1	60	00210	05000		200405
HK59907	2	BEKO1B BEKOL 1B	25R	10	VHHH	1	60	00210	05000		200405
HK59907	2	BEKO1C BEKOL 1C	07L	10	VHHH	1	60	00230	02200		200405
HK59907	2	BEKO1C BEKOL 1C	07R	10	VHHH	1	60	00300	01300		200405
HK59907	2	BEKO1D BEKOL 1D	25L	10	VHHH	1	60	00210	05000		200405
HK59907	2	BEKO1D BEKOL 1D	25R	10	VHHH	1	60	00210	05000		200405
HK59907	2	BEKO1E BEKOL 1E	07L	10	VHHH	1	60	00230	02200		200405
HK59907	2	BEKO1E BEKOL 1E	07R	10	VHHH	1	60	00300	01300		200405
HK59907	2	BEKO1F BEKOL 1F	07L	10	VHHH	1	60	00230	02200		200513
HK59907	2	BEKO1F BEKOL 1F	07R	10	VHHH	1	60	00300	01300		200513
HK59907	2	LAKE1A LAKES 1A	07L	10	VHHH	1	60	00230	02200		200405
HK59907	2	LAKE1A LAKES 1A	07R	10	VHHH	1	60	00300	01300		200405
HK59907	2	LAKE1B LAKES 1B	25L	10	VHHH	1	60	00210	05000		200405
HK59907	2	LAKE1B LAKES 1B	25R	10	VHHH	1	60	00210	05000		200405
HK59907	2	LAKE1C LAKES 1C	07L	10	VHHH	1	60	00230	02200		200405
HK59907	2	LAKE1C LAKES 1C	07R	10	VHHH	1	60	00300	01300		200405
HK59907	2	LAKE1D LAKES 1D	25L	10	VHHH	1	60	00210	05000		200513
HK59907	2	LAKE1D LAKES 1D	25R	10	VHHH	1	60	00210	05000		200513
HK59907	2	LAKE1E LAKES 1E	07L	10	VHHH	1	60	00230	02200		200405
HK59907	2	LAKE1E LAKES 1E	07R	10	VHHH	1	60	00300	01300		200405
HK59907	2	LAKE1F LAKES 1F	07L	10	VHHH	1	60	00230	02200		200405
HK59907	2	LAKE1F LAKES 1F	07R	10	VHHH	1	60	00300	01300		200405
HK59907	2	OCEA1A OCEAN 1A	07L	10	VHHH	1	60	00230	02200		200405
HK59907	2	OCEA1A OCEAN 1A	07R	10	VHHH	1	60	00300	01300		200405
HK59907	2	OCEA1B OCEAN 1B	25L	10	VHHH	1	60	00210	05000		200405
HK59907	2	OCEA1B OCEAN 1B	25R	10	VHHH	1	60	00210	05000		200405
HK59907	2	OCEA1C OCEAN 1C	07L	10	VHHH	1	60	00230	02200		200405
HK59907	2	OCEA1C OCEAN 1C	07R	10	VHHH	1	60	00300	01300		200405
HK59907	2	OCEA1D OCEAN 1D	25L	10	VHHH	1	60	00210	05000		200513
HK59907	2	OCEA1D OCEAN 1D	25R	10	VHHH	1	60	00210	05000		200513
HK59907	2	OCEA1E OCEAN 1E	07L	10	VHHH	1	60	00230	02200		200513
HK59907	2	OCEA1E OCEAN 1E	07R	10	VHHH	1	60	00300	01300		200513
HK59907	2	OCEA1F OCEAN 1F	07L	10	VHHH	1	60	00230	02200		200513
HK59907	2	OCEA1F OCEAN 1F	07R	10	VHHH	1	60	00300	01300		200513
HK59907	2	SAND1A SANDI 1A	07L	10	VHHH	1	60	00230	02200		200405
HK59907	2	SAND1A SANDI 1A	07R	10	VHHH	1	60	00300	01300		200405
HK59907	2	SAND1B SANDI 1B	25L	10	VHHH	1	60	00210	05000		200405
HK59907	2	SAND1B SANDI 1B	25R	10	VHHH	1	60	00210	05000		200405
HK59907	2	SAND1C SANDI 1C	07L	10	VHHH	1	60	00230	02200		200405
HK59907	2	SAND1C SANDI 1C	07R	10	VHHH	1	60	00300	01300		200405
HK59907	2	SAND1D SANDI 1D	25L	10	VHHH	1	60	00210	05000		200405
HK59907	2	SAND1D SANDI 1D	25R	10	VHHH	1	60	00210	05000		200405
HK59907	3	I07L   ILS/DME RW07L	07L	10	VHHH	1	60	00430	04500	*CAUTION: Missed Approach Climb Rate to 4500. Controlling obst 3277ft.	200406
HK59907	3	I07R   ILS/DME RW07R	07R	10	VHHH	1	60	00350	03000	*CAUTION: Missed Approach Minimum Climb Rate to 3000. Controlling obst	200406
HK59907	3	I25L   ILS/DME RW25L	25L	10	VHHH	1	60	00280	01800	*CAUTION: Missed Approach Minimum Climb Rate 1800.Controlling Obstacle	200406
HK59907	3	I25R   ILS/DME RW25R	25R	10	VHHH	1	60	00310	05000	*CAUTION: Missed Approach Climb Rate to 5000.	200406
HK59907	3	L07L   LLZ/DME RW07L	07L	10	VHHH	1	60	00350	04500	*CAUTION: Missed Approach Climb Rate to 4500. Controlling obst 3277ft.	200501
HK59907	3	L07R   LLZ/DME RW07R	07R	10	VHHH	1	60	00320	03000	*CAUTION: Missed Approach Minimum Climb Rate to 3000. Controlling obst	200406
HK59907	3	L25L   LLZ/DME RW25L	25L	10	VHHH	1	60	00280	01800	*CAUTION: Missed Approach Climb Rate to 1800.  Controlling obst 1182ft.	200406
HK59907	3	L25R   LLZ/DME RW25R	25R	10	VHHH	1	60	00260	05000	*CAUTION: Missed Approach Minimum Climb Rate to 5000.	200406
HO29721	2	LAMES2 LA MESA2	17	10	MHSC	1	60	00420	07600		200014
HO29721	2	LAMES2 LA MESA2	35	10	MHSC	1	60	00260	06400		200014
HO29721	2	LEPAX2	17	10	MHSC	1	60	00330	06100		200104
HO29721	2	LEPAX2	17	20	MHSC	2	60	00410	09000		200104
HO29721	2	LEPAX2	35	10	MHSC	1	60	00430	08100		200104
HO29721	3	G17    RNAV (GPS) RW17	17	10	MHSC	1	60	00240	06600	**CAUTION: Missed Approach Minimum Climb Rate to 6600. Controlling obst	200410
HO29721	3	G17    RNAV (GPS) RW17	17	20	MHSC	2	60	00300	08300	*CAUTION:  Missed Approach Minimum Climb Rate to 8300.	200410
HO29721	3	G35    RNAV (GPS) RW35	35	10	MHSC	1	60	00270	04900	*CAUTION: Missed Approach Minimum Climb Rate to 4900. Controlling obsta	200410
HO29721	3	S17    VOR  RW17	17	10	MHSC	2	60	00290	08300	Caution: Missed approach Minimum Climb Rate to 8300	200410
HO29721	3	S17    VOR  RW17	17	20	MHSC	1	60	00220	06600	Caution: Missed approach Minimum Climb Rate to 6600 Controlling obstacl	200410
HO29721	3	S35    VOR RW35	35	10	MHSC	2	60	00260	08000	**CAUTION: Missed Approach Min Climb Rate to 8000.	200410
HO29721	3	S35    VOR RW35	35	20	MHSC	1	60	00250	05000	**CAUTION:  Missed approach Minimum Climb Rate to 5000.  controlling Ob	200410
HO29721	3	T17    TACAN  RW17	17	10	MHSC	2	60	00290	08300	Caution:  Missed approach minimum climb rate to 8300	200404
HO29721	3	T17    TACAN  RW17	17	20	MHSC	1	60	00220	06600	Caution:  Missed approach minimum climb rate to 6600. Controlling obsta	200410
HO29721	3	T35    TACAN RW35	35	10	MHSC	2	60	00260	08000	**CAUTION: Missed Approach Min Climb Rate to 8000. Controlling Obstacle	200410
HO29721	3	T35    TACAN RW35	35	20	MHSC	1	60	00250	05000	**Caution:  Missed approach minimum climb rate to 5000.  Controlling ob	200410
HO73243	2	OYULA1 OYUELA 1 RW02 (RNAV)	02	10	MHTG	1	60	00430	05100		200606
HO73243	2	OYULA1 OYUELA 1 RW02 (RNAV)	02	20	MHTG	2	60	00230	09000	5100 to 9000.	200606
HR10887	2	ALIV1C ALIVO 1C	14	10	LDRI	2	60	00330	02000		200602
HR10887	2	ALIV1D ALIVO 1D	32	10	LDRI	2	60	00305	01700		200602
HR10887	2	CRE2G	32	10	LDRI	2	60	00305	01700		200213
HR10887	2	CRE2H	14	10	LDRI	2	60	00330	02000		200213
HR10887	2	GOLN2C GOLUN2C	32	10	LDRI	2	60	00305	01700		200602
HR10887	2	GOLN2D GOLUN 2D	14	10	LDRI	2	60	00330	02000		200602
HR10887	2	ILB2V	32	10	LDRI	2	60	00389	03500		200213
HR10887	2	ILB2W	14	10	LDRI	2	60	00330	02000		200213
HR10887	2	PUL1L	32	10	LDRI	2	60	00305	01700		200213
HR10887	2	PUL1R	14	10	LDRI	2	60	00330	02000		200213
IC03846	2	EL1A	01	10	BIRK	2	60	00255	00300	EL 1A.	200206
IC03846	2	EL1A	01	20	BIRK	1	60	00310	00300	200-1 ceiling and vis auth in lieu of minimum climb rate.	200206
IC03846	2	EL1B	01	10	BIRK	2	60	00310	00300	200-1 ceiling and vis auth in lieu of minimum climb rate.	200513
IC03846	2	EL4A	13	10	BIRK	1	60	00310	01200	1000-2 Ceiling and vis authorized in lieu of minimum climb rate.	200513
IC03846	2	EL4A	13	20	BIRK	2	60	00450	01200		200513
IC03846	2	EL4B	13	10	BIRK	1	60	00310	01200	1000-2 Ceiling and vis authorized in lieu of minimum climb rate.	200513
IC03846	2	EL4B	13	20	BIRK	2	60	00335	01200		200513
IC03846	2	KEF1	01	10	BIRK	1	60	00310	00300	200-1 Ceiling and vis auth in lieu of minimum climb rate.	200513
IC03846	2	KEF2	19	10	BIRK	2	60	00305	00600		200513
IC03846	2	KEF3	31	10	BIRK	1	60	00334	00600		200513
IC03846	2	KEF4	13	10	BIRK	1	60	00310	01200	1000-2 Ceiling and vis auth in lieu of climb rate. Controlling Obstacle	200513
IC03846	2	KEF4	13	20	BIRK	2	60	00334	00600		200111
IC03846	2	PA1	01	10	BIRK	1	60	00310	00300	200-1 Ceiling and vis auth in lieu of minimum climb rate.	200513
IC03846	2	PA2	19	10	BIRK	2	60	00305	00600		200513
IC03846	2	PA3	31	10	BIRK	1	60	00334	00600		200513
IC03846	2	PA4	13	10	BIRK	1	60	00310	01200	1000-2 Ceiling and vis auth in lieu of climb rate. Controlling Obstacle	200513
IC03846	2	PA4	13	20	BIRK	2	60	00334	00600		200111
IC03846	2	RE1	01	10	BIRK	2	60	00334	00300		200203
IC03846	2	RE1	01	20	BIRK	1	60	00310	00300	200-1 Ceiling and vis auth in lieu of minimum climb rate.	200513
IC03846	2	RE2	19	10	BIRK	2	60	00305	00600		200513
IC03846	2	RE3	31	10	BIRK	2	60	00304	00600		200513
IC03846	2	RE3	31	20	BIRK	1	60	00334	00600		200513
IC03846	2	RE4	13	10	BIRK	1	60	00310	01200	1000-2 Ceiling and vis auth in lieu of climb rate. Controlling Obstacle	200513
IC03846	2	RE4	13	20	BIRK	2	60	00334	00600		200111
IC03846	2	RE4	13	30	BIRK	2	60	00255	00600	after 600.	200513
IC03846	2	RH1A	01	10	BIRK	1	60	00310	00300	200-1 Ceiling and vis auth in lieu of minimum climb rate.	200513
IC03846	2	SA1A	01	10	BIRK	1	60	00310	00300	200-1 Ceiling and vis auth in lieu of minimum climb rate.	200513
IC03846	2	SA1A	01	20	BIRK	2	60	00358	00300		200513
IC03846	2	SA2	19	10	BIRK	2	60	00305	00600		200513
IC03846	2	SA3	31	10	BIRK	1	60	00334	00600		200513
IC03846	2	SA4	13	10	BIRK	1	60	00310	01200	1000-2 Ceiling and vis auth in lieu of climb rate. Controlling Obstacle	200513
IC03846	2	SA4	13	20	BIRK	2	60	00334	00600		200111
IC03846	2	SA4	13	30	BIRK	2	60	00250	00600	after 600.	200513
IC03846	2	SU1	01	10	BIRK	1	60	00310	00300	200-1 Ceiling and vis auth in lieu of minimum climb rate.	200513
IC03846	2	SU2	19	10	BIRK	2	60	00305	00600		200513
IC03846	2	SU3	31	10	BIRK	1	60	00334	00600		200513
IC03846	2	SU4	13	10	BIRK	1	60	00310	01200	1000-2 Ceiling and vis auth in lieu of climb rate. Controlling Obstacle	200513
IC07968	2	ALD1A  ALDAN 1A	02	10	BIKF	2	60	00290	01500		200509
IC07968	2	ALD1A  ALDAN 1A	11	10	BIKF	2	60	00420	02000		200509
IC07968	2	ALD1A  ALDAN 1A	20	10	BIKF	2	60	00380	01500		200509
IC07968	2	ALD1A  ALDAN 1A	29	10	BIKF	2	60	00360	01500		200509
IC07968	2	BRE1A  BREKI 1A	02	10	BIKF	2	60	00290	01500		200509
IC07968	2	BRE1A  BREKI 1A	11	10	BIKF	2	60	00420	02000		200509
IC07968	2	BRE1A  BREKI 1A	20	10	BIKF	2	60	00380	01500		200509
IC07968	2	BRE1A  BREKI 1A	29	10	BIKF	2	60	00360	01500		200509
IC07968	2	CEL1A  CELLO 1A	02	10	BIKF	2	60	00290	01500		200509
IC07968	2	CEL1A  CELLO 1A	11	10	BIKF	2	60	00420	02000		200509
IC07968	2	CEL1A  CELLO 1A	20	10	BIKF	2	60	00380	01500		200509
IC07968	2	CEL1A  CELLO 1A	29	10	BIKF	2	60	00360	01500		200509
IC07968	2	DRO1A  DROMI 1A	02	10	BIKF	2	60	00290	01500		200509
IC07968	2	DRO1A  DROMI 1A	11	10	BIKF	2	60	00420	02000		200509
IC07968	2	DRO1A  DROMI 1A	20	10	BIKF	2	60	00380	01500		200509
IC07968	2	DRO1A  DROMI 1A	29	10	BIKF	2	60	00360	01500		200509
IC07968	2	ELL1A  ELLIDAVATN 1A	02	10	BIKF	2	60	00290	01500		200509
IC07968	2	ELL1A  ELLIDAVATN 1A	11	10	BIKF	2	60	00420	02000		200509
IC07968	2	ELL1A  ELLIDAVATN 1A	20	10	BIKF	2	60	00380	01500		200509
IC07968	2	ELL1A  ELLIDAVATN 1A	29	10	BIKF	2	60	00360	01500		200509
IC07968	2	EMB1A  EMBLA 1A	02	10	BIKF	2	60	00290	01500		200509
IC07968	2	EMB1A  EMBLA 1A	11	10	BIKF	2	60	00420	02000		200509
IC07968	2	EMB1A  EMBLA 1A	20	10	BIKF	2	60	00380	01500		200509
IC07968	2	EMB1A  EMBLA 1A	29	10	BIKF	2	60	00360	01500		200509
IC07968	2	ENI1A  ENIMI 1A	02	10	BIKF	2	60	00290	01500		200509
IC07968	2	ENI1A  ENIMI 1A	11	10	BIKF	2	60	00420	02000		200509
IC07968	2	ENI1A  ENIMI 1A	20	10	BIKF	2	60	00380	01500		200509
IC07968	2	ENI1A  ENIMI 1A	29	10	BIKF	2	60	00360	01500		200509
IC07968	2	ENK1A  ENIKA 1A	02	10	BIKF	2	60	00290	01500		200509
IC07968	2	ENK1A  ENIKA 1A	11	10	BIKF	2	60	00420	02000		200509
IC07968	2	ENK1A  ENIKA 1A	20	10	BIKF	2	60	00380	01500		200509
IC07968	2	ENK1A  ENIKA 1A	29	10	BIKF	2	60	00360	01500		200509
IC07968	2	FLO1A  FLOSI 1A	02	10	BIKF	2	60	00290	01500		200509
IC07968	2	FLO1A  FLOSI 1A	11	10	BIKF	2	60	00420	02000		200509
IC07968	2	FLO1A  FLOSI 1A	20	10	BIKF	2	60	00380	01500		200509
IC07968	2	FLO1A  FLOSI 1A	29	10	BIKF	2	60	00360	01500		200509
IC07968	2	GIM1A  GIMLI 1A	02	10	BIKF	2	60	00290	01500		200509
IC07968	2	GIM1A  GIMLI 1A	11	10	BIKF	2	60	00420	02000		200509
IC07968	2	GIM1A  GIMLI 1A	20	10	BIKF	2	60	00380	01500		200509
IC07968	2	GIM1A  GIMLI 1A	29	10	BIKF	2	60	00360	01500		200509
IC07968	2	HEK1A  HEKLA 1A	02	10	BIKF	2	60	00290	01500		200509
IC07968	2	HEK1A  HEKLA 1A	11	10	BIKF	2	60	00420	02000		200509
IC07968	2	HEK1A  HEKLA 1A	20	10	BIKF	2	60	00380	01500		200509
IC07968	2	HEK1A  HEKLA 1A	29	10	BIKF	2	60	00360	01500		200509
IC07968	2	KEL1A  KELAL 1A	02	10	BIKF	2	60	00290	01500		200509
IC07968	2	KEL1A  KELAL 1A	11	10	BIKF	2	60	00420	02000		200509
IC07968	2	KEL1A  KELAL 1A	20	10	BIKF	2	60	00380	01500		200509
IC07968	2	KEL1A  KELAL 1A	29	10	BIKF	2	60	00360	01500		200509
IC07968	2	KEM1A  KEMIS 1A	02	10	BIKF	2	60	00290	01500		200509
IC07968	2	KEM1A  KEMIS 1A	11	10	BIKF	2	60	00420	02000		200509
IC07968	2	KEM1A  KEMIS 1A	20	10	BIKF	2	60	00380	01500		200509
IC07968	2	KEM1A  KEMIS 1A	29	10	BIKF	2	60	00360	01500		200509
IC07968	2	SIR1A  SIRVO 1A	02	10	BIKF	2	60	00290	01500		200509
IC07968	2	SIR1A  SIRVO 1A	11	10	BIKF	2	60	00420	02000		200509
IC07968	2	SIR1A  SIRVO 1A	20	10	BIKF	2	60	00380	01500		200509
IC07968	2	SIR1A  SIRVO 1A	29	10	BIKF	2	60	00360	01500		200509
IC07968	2	SKA1A  SKAGI 1A	02	10	BIKF	2	60	00290	01500		200509
IC07968	2	SKA1A  SKAGI 1A	11	10	BIKF	2	60	00420	02000		200509
IC07968	2	SKA1A  SKAGI 1A	20	10	BIKF	2	60	00380	01500		200509
IC07968	2	SKA1A  SKAGI 1A	29	10	BIKF	2	60	00360	01500		200509
IC07968	2	SKD1A  SKARD 1A	02	10	BIKF	2	60	00290	01500		200601
IC07968	2	SKD1A  SKARD 1A	11	10	BIKF	2	60	00420	02000		200601
IC07968	2	SKD1A  SKARD 1A	20	10	BIKF	2	60	00380	01500		200601
IC07968	2	SKD1A  SKARD 1A	29	10	BIKF	2	60	00360	01500		200601
IC21133	3	Q04    NDB/DME RW04	04	10	BIEG	1	60	00260	04000	**CAUTION: Missed Approach Minimum Climb Rate to 1900. Controlling Obst	200102
IN91649	2	BUTOPA BUTOP 1A	09	10	VIDP	2	60	00250	05500		200405
IN91649	2	BUTOPA BUTOP 1A	10	10	VIDP	2	60	00250	05500		200405
IN91649	2	BUTOPB BUTOP 1B	09	10	VIDP	2	60	00250	05500		200405
IN91649	2	BUTOPB BUTOP 1B	10	10	VIDP	2	60	00250	05500		200405
IN91649	2	BUTOPC BUTOP 1C	09	10	VIDP	2	60	00250	05500		200405
IN91649	2	BUTOPC BUTOP 1C	10	10	VIDP	2	60	00250	05500		200405
IN91649	2	BUTOPD BUTOP 1D	09	10	VIDP	2	60	00250	05500		200405
IN91649	2	BUTOPD BUTOP 1D	10	10	VIDP	2	60	00250	05500		200405
IS44592	2	DEE1A  DEENA1A	03	10	LLBG	1	60	00300	03000	If unable to comply, advise ATC before take-off.	200409
IS44592	2	DEE1B  DEENA1B	08	10	LLBG	1	60	00300	03000	If unable to comply, advise ATC before take-off.	200409
IS44592	2	DEE1C  DEENA1C	12	10	LLBG	1	60	00300	03000	If unable to comply, advise ATC before take-off.	200409
IS44592	2	DEE1D  DEENA1D	21	10	LLBG	1	60	00300	03000	If unable to comply, advise ATC before take-off.	200409
IS44592	2	DEE1E  DEENA1E	26	10	LLBG	1	60	00430	03000	If unable to comply, advise ATC before take-off.	200409
IS44592	2	DEE1F  DEENA1F	30	10	LLBG	1	60	00430	03000	If unable to comply, advise ATC before take-off.	200409
IS44592	2	DEE1FS DEENA1F SPECIAL	30	10	LLBG	1	60	00430	03000	If unable to comply, advise ATC before take-off.	200409
IS44592	2	TAL2E  TALMI2E	26	10	LLBG	1	60	00450	06000	CAUTION:  Excessive climb rates.	200403
IS44592	2	TAL2F  TALMI2F	30	10	LLBG	1	60	00450	06000	CAUTION:  Excessive climb rates.	200403
IS44592	2	TAL2FS TALMI2F(SPECIAL)	30	10	LLBG	1	60	00450	06000	CAUTION:  Excessive climb rates.	200403
IS44592	3	I12    ILS DME/ILS RW12	12	10	LLBG	1	60	00240	03000		200205
IT07616	2	ALG1A  ALGHERO1A	17L	10	LIED	1	60	00230	02700		200213
IT07616	2	ALG1A  ALGHERO1A	17L	20	LIED	2	60	00400	05000	2700 to 5000	200213
IT07616	2	ALG1A  ALGHERO1A	17R	10	LIED	1	60	00230	02700		200213
IT07616	2	ALG1A  ALGHERO1A	17R	20	LIED	2	60	00400	05000	2700 to 5000	200213
IT07616	2	ALG1A  ALGHERO1A	35L	10	LIED	2	60	00400	05000	2700 to 5000	200213
IT07616	2	ALG1A  ALGHERO1A	35L	20	LIED	2	60	00690	13000	to SUSAN - FL130	200213
IT07616	2	ALG1A  ALGHERO1A	35R	10	LIED	2	60	00400	05000	2700 to 5000	200213
IT07616	2	ALG1A  ALGHERO1A	35R	20	LIED	2	60	00690	13000	to SUSAN - FL130	200213
IT07616	2	CAR5D  CARBONARA5D	35R	10	LIED	1	60	00300	04000	To 4000	199909
IT07616	2	CAR5D  CARBONARA5D	35R	20	LIED	1	60	00400	05000	To 5000	199909
IT07616	2	CAR5E  CARBONARA5E	17L	10	LIED	1	60	00250	04000	To 4000	200213
IT07616	2	CAR5E  CARBONARA5E	17L	20	LIED	2	60	00400	05000	To 5000	199909
IT07616	2	DAW1A  DAWN1A	35L	10	LIED	2	60	00400	05000		200213
IT07616	2	DAW1A  DAWN1A	35R	10	LIED	2	60	00400	05000		200213
IT07616	2	DAW1B  DAWN1B	17L	10	LIED	2	60	00400	05000	To 5000	199909
IT07616	2	KOV5F  KOVAS5F	35R	10	LIED	1	60	00300	04000	To 4000	199909
IT07616	2	KOV5F  KOVAS5F	35R	20	LIED	2	60	00300	12000	To FL120	199909
IT07616	2	KOV5G  KOVAS5G	17L	10	LIED	1	60	00260	03500	To 3500	199909
IT07616	2	KOV5G  KOVAS5G	17L	20	LIED	2	60	00300	12000	To FL120	199909
IT07616	2	KOV5H  KOVAS5H	35L	10	LIED	1	60	00300	04000	To 4000	199909
IT07616	2	KOV5H  KOVAS5H	35L	20	LIED	2	60	00700	12000	To FL120	199909
IT07616	2	KOV5H  KOVAS5H	35R	10	LIED	1	60	00300	04000	To 4000	199909
IT07616	2	KOV5H  KOVAS5H	35R	20	LIED	2	60	00700	12000	To FL120	199909
IT07616	2	KOV5I  KOVAS5I	17L	10	LIED	1	60	00300	03500	To 3500	199909
IT07616	2	KOV5I  KOVAS5I	17L	20	LIED	2	60	00450	12000	To FL120	200407
IT07616	2	KOV5I  KOVAS5I	17R	10	LIED	1	60	00300	03500	To 3500	199909
IT07616	2	KOV5I  KOVAS5I	17R	20	LIED	2	60	00450	12000	To FL120	200407
IT07616	2	NDALG  NDB ALGHERO	17L	10	LIED	1	60	00400	03500	To 3500	199909
IT07616	2	NDALG  NDB ALGHERO	17L	20	LIED	2	60	00300	08000	3500 to FL80	200310
IT07616	2	NDALG  NDB ALGHERO	17R	10	LIED	1	60	00400	03500	To 3500	199909
IT07616	2	NDALG  NDB ALGHERO	17R	20	LIED	2	60	00300	08000	3500 to FL80	200310
IT07616	2	NDALG  NDB ALGHERO	35L	10	LIED	1	60	00280	03500	To 3500	199909
