ORTCA_IDENT	ALT	NW_LAT	NW_DLAT	NW_LONG	NW_DLONG	NE_LAT	NE_DLAT	NE_LONG	NE_DLONG	SW_LAT	SW_DLAT	SW_LONG	SW_DLONG	SE_LAT	SE_DLAT	SE_LONG	SE_DLONG	CYCLE_DATE	ORTCA_ID
055823	03300	N21000000	21.000000	E087000000	87.000000	N21000000	21.000000	E088000000	88.000000	N20000000	20.000000	E087000000	87.000000	N20000000	20.000000	E088000000	88.000000	199907	0558023
055901	05400	N24000000	24.000000	E077000000	77.000000	N24000000	24.000000	E078000000	78.000000	N23000000	23.000000	E077000000	77.000000	N23000000	23.000000	E078000000	78.000000	199907	0559001
055902	05700	N24000000	24.000000	E078000000	78.000000	N24000000	24.000000	E079000000	79.000000	N23000000	23.000000	E078000000	78.000000	N23000000	23.000000	E079000000	79.000000	199907	0559002
055903	05800	N24000000	24.000000	E079000000	79.000000	N24000000	24.000000	E080000000	80.000000	N23000000	23.000000	E079000000	79.000000	N23000000	23.000000	E080000000	80.000000	199907	0559003
055904	06400	N24000000	24.000000	E080000000	80.000000	N24000000	24.000000	E081000000	81.000000	N23000000	23.000000	E080000000	80.000000	N23000000	23.000000	E081000000	81.000000	199907	0559004
055905	07000	N24000000	24.000000	E081000000	81.000000	N24000000	24.000000	E082000000	82.000000	N23000000	23.000000	E081000000	81.000000	N23000000	23.000000	E082000000	82.000000	199907	0559005
055906	06700	N24000000	24.000000	E082000000	82.000000	N24000000	24.000000	E083000000	83.000000	N23000000	23.000000	E082000000	82.000000	N23000000	23.000000	E083000000	83.000000	199907	0559006
055907	05200	N23000000	23.000000	E077000000	77.000000	N23000000	23.000000	E078000000	78.000000	N22000000	22.000000	E077000000	77.000000	N22000000	22.000000	E078000000	78.000000	199907	0559007
055908	07700	N23000000	23.000000	E078000000	78.000000	N23000000	23.000000	E079000000	79.000000	N22000000	22.000000	E078000000	78.000000	N22000000	22.000000	E079000000	79.000000	199907	0559008
055909	06700	N23000000	23.000000	E079000000	79.000000	N23000000	23.000000	E080000000	80.000000	N22000000	22.000000	E079000000	79.000000	N22000000	22.000000	E080000000	80.000000	199907	0559009
055910	06400	N23000000	23.000000	E080000000	80.000000	N23000000	23.000000	E081000000	81.000000	N22000000	22.000000	E080000000	80.000000	N22000000	22.000000	E081000000	81.000000	199907	0559010
055911	07100	N23000000	23.000000	E081000000	81.000000	N23000000	23.000000	E082000000	82.000000	N22000000	22.000000	E081000000	81.000000	N22000000	22.000000	E082000000	82.000000	199907	0559011
055912	06900	N23000000	23.000000	E082000000	82.000000	N23000000	23.000000	E083000000	83.000000	N22000000	22.000000	E082000000	82.000000	N22000000	22.000000	E083000000	83.000000	199907	0559012
055913	07200	N22000000	22.000000	E077000000	77.000000	N22000000	22.000000	E078000000	78.000000	N21000000	21.000000	E077000000	77.000000	N21000000	21.000000	E078000000	78.000000	199907	0559013
055914	06500	N22000000	22.000000	E078000000	78.000000	N22000000	22.000000	E079000000	79.000000	N21000000	21.000000	E078000000	78.000000	N21000000	21.000000	E079000000	79.000000	199907	0559014
055915	05500	N22000000	22.000000	E079000000	79.000000	N22000000	22.000000	E080000000	80.000000	N21000000	21.000000	E079000000	79.000000	N21000000	21.000000	E080000000	80.000000	199907	0559015
055916	06000	N22000000	22.000000	E080000000	80.000000	N22000000	22.000000	E081000000	81.000000	N21000000	21.000000	E080000000	80.000000	N21000000	21.000000	E081000000	81.000000	199907	0559016
055917	05800	N22000000	22.000000	E081000000	81.000000	N22000000	22.000000	E082000000	82.000000	N21000000	21.000000	E081000000	81.000000	N21000000	21.000000	E082000000	82.000000	199907	0559017
055918	05700	N22000000	22.000000	E082000000	82.000000	N22000000	22.000000	E083000000	83.000000	N21000000	21.000000	E082000000	82.000000	N21000000	21.000000	E083000000	83.000000	199907	0559018
055919	05200	N21000000	21.000000	E077000000	77.000000	N21000000	21.000000	E078000000	78.000000	N20000000	20.000000	E077000000	77.000000	N20000000	20.000000	E078000000	78.000000	199907	0559019
055920	05000	N21000000	21.000000	E078000000	78.000000	N21000000	21.000000	E079000000	79.000000	N20000000	20.000000	E078000000	78.000000	N20000000	20.000000	E079000000	79.000000	199907	0559020
055921	04900	N21000000	21.000000	E079000000	79.000000	N21000000	21.000000	E080000000	80.000000	N20000000	20.000000	E079000000	79.000000	N20000000	20.000000	E080000000	80.000000	199907	0559021
055922	05700	N21000000	21.000000	E080000000	80.000000	N21000000	21.000000	E081000000	81.000000	N20000000	20.000000	E080000000	80.000000	N20000000	20.000000	E081000000	81.000000	199907	0559022
055923	06000	N21000000	21.000000	E081000000	81.000000	N21000000	21.000000	E082000000	82.000000	N20000000	20.000000	E081000000	81.000000	N20000000	20.000000	E082000000	82.000000	199907	0559023
055924	06600	N21000000	21.000000	E082000000	82.000000	N21000000	21.000000	E083000000	83.000000	N20000000	20.000000	E082000000	82.000000	N20000000	20.000000	E083000000	83.000000	199907	0559024
056001	03600	N24000000	24.000000	E071000000	71.000000	N24000000	24.000000	E072000000	72.000000	N23000000	23.000000	E071000000	71.000000	N23000000	23.000000	E072000000	72.000000	199907	0560001
056002	04900	N24000000	24.000000	E072000000	72.000000	N24000000	24.000000	E073000000	73.000000	N23000000	23.000000	E072000000	72.000000	N23000000	23.000000	E073000000	73.000000	199907	0560002
056003	05500	N24000000	24.000000	E073000000	73.000000	N24000000	24.000000	E074000000	74.000000	N23000000	23.000000	E073000000	73.000000	N23000000	23.000000	E074000000	74.000000	199907	0560003
056004	05300	N24000000	24.000000	E074000000	74.000000	N24000000	24.000000	E075000000	75.000000	N23000000	23.000000	E074000000	74.000000	N23000000	23.000000	E075000000	75.000000	199907	0560004
056005	05300	N24000000	24.000000	E075000000	75.000000	N24000000	24.000000	E076000000	76.000000	N23000000	23.000000	E075000000	75.000000	N23000000	23.000000	E076000000	76.000000	199907	0560005
056006	05300	N24000000	24.000000	E076000000	76.000000	N24000000	24.000000	E077000000	77.000000	N23000000	23.000000	E076000000	76.000000	N23000000	23.000000	E077000000	77.000000	199907	0560006
056007	04500	N23000000	23.000000	E071000000	71.000000	N23000000	23.000000	E072000000	72.000000	N22000000	22.000000	E071000000	71.000000	N22000000	22.000000	E072000000	72.000000	199907	0560007
056008	03900	N23000000	23.000000	E072000000	72.000000	N23000000	23.000000	E073000000	73.000000	N22000000	22.000000	E072000000	72.000000	N22000000	22.000000	E073000000	73.000000	199907	0560008
056009	06000	N23000000	23.000000	E073000000	73.000000	N23000000	23.000000	E074000000	74.000000	N22000000	22.000000	E073000000	73.000000	N22000000	22.000000	E074000000	74.000000	199907	0560009
056010	05900	N23000000	23.000000	E074000000	74.000000	N23000000	23.000000	E075000000	75.000000	N22000000	22.000000	E074000000	74.000000	N22000000	22.000000	E075000000	75.000000	199907	0560010
056011	06200	N23000000	23.000000	E075000000	75.000000	N23000000	23.000000	E076000000	76.000000	N22000000	22.000000	E075000000	75.000000	N22000000	22.000000	E076000000	76.000000	199907	0560011
056012	05800	N23000000	23.000000	E076000000	76.000000	N23000000	23.000000	E077000000	77.000000	N22000000	22.000000	E076000000	76.000000	N22000000	22.000000	E077000000	77.000000	199907	0560012
056013	05300	N22000000	22.000000	E071000000	71.000000	N22000000	22.000000	E072000000	72.000000	N21000000	21.000000	E071000000	71.000000	N21000000	21.000000	E072000000	72.000000	199907	0560013
056014	04300	N22000000	22.000000	E072000000	72.000000	N22000000	22.000000	E073000000	73.000000	N21000000	21.000000	E072000000	72.000000	N21000000	21.000000	E073000000	73.000000	199907	0560014
056015	06800	N22000000	22.000000	E073000000	73.000000	N22000000	22.000000	E074000000	74.000000	N21000000	21.000000	E073000000	73.000000	N21000000	21.000000	E074000000	74.000000	199907	0560015
056016	07600	N22000000	22.000000	E074000000	74.000000	N22000000	22.000000	E075000000	75.000000	N21000000	21.000000	E074000000	74.000000	N21000000	21.000000	E075000000	75.000000	199907	0560016
056017	06800	N22000000	22.000000	E075000000	75.000000	N22000000	22.000000	E076000000	76.000000	N21000000	21.000000	E075000000	75.000000	N21000000	21.000000	E076000000	76.000000	199907	0560017
056018	06300	N22000000	22.000000	E076000000	76.000000	N22000000	22.000000	E077000000	77.000000	N21000000	21.000000	E076000000	76.000000	N21000000	21.000000	E077000000	77.000000	199907	0560018
056019	04000	N21000000	21.000000	E071000000	71.000000	N21000000	21.000000	E072000000	72.000000	N20000000	20.000000	E071000000	71.000000	N20000000	20.000000	E072000000	72.000000	199907	0560019
056020	05100	N21000000	21.000000	E072000000	72.000000	N21000000	21.000000	E073000000	73.000000	N20000000	20.000000	E072000000	72.000000	N20000000	20.000000	E073000000	73.000000	199907	0560020
056021	08400	N21000000	21.000000	E073000000	73.000000	N21000000	21.000000	E074000000	74.000000	N20000000	20.000000	E073000000	73.000000	N20000000	20.000000	E074000000	74.000000	199907	0560021
056022	08000	N21000000	21.000000	E074000000	74.000000	N21000000	21.000000	E075000000	75.000000	N20000000	20.000000	E074000000	74.000000	N20000000	20.000000	E075000000	75.000000	199907	0560022
056023	06400	N21000000	21.000000	E075000000	75.000000	N21000000	21.000000	E076000000	76.000000	N20000000	20.000000	E075000000	75.000000	N20000000	20.000000	E076000000	76.000000	199907	0560023
056024	05700	N21000000	21.000000	E076000000	76.000000	N21000000	21.000000	E077000000	77.000000	N20000000	20.000000	E076000000	76.000000	N20000000	20.000000	E077000000	77.000000	199907	0560024
056103	03300	N24000000	24.000000	E067000000	67.000000	N24000000	24.000000	E068000000	68.000000	N23000000	23.000000	E067000000	67.000000	N23000000	23.000000	E068000000	68.000000	199907	0561003
056104	04200	N24000000	24.000000	E068000000	68.000000	N24000000	24.000000	E069000000	69.000000	N23000000	23.000000	E068000000	68.000000	N23000000	23.000000	E069000000	69.000000	199907	0561004
056105	04800	N24000000	24.000000	E069000000	69.000000	N24000000	24.000000	E070000000	70.000000	N23000000	23.000000	E069000000	69.000000	N23000000	23.000000	E070000000	70.000000	199907	0561005
056106	04200	N24000000	24.000000	E070000000	70.000000	N24000000	24.000000	E071000000	71.000000	N23000000	23.000000	E070000000	70.000000	N23000000	23.000000	E071000000	71.000000	199907	0561006
056110	03300	N23000000	23.000000	E068000000	68.000000	N23000000	23.000000	E069000000	69.000000	N22000000	22.000000	E068000000	68.000000	N22000000	22.000000	E069000000	69.000000	199907	0561010
056111	04500	N23000000	23.000000	E069000000	69.000000	N23000000	23.000000	E070000000	70.000000	N22000000	22.000000	E069000000	69.000000	N22000000	22.000000	E070000000	70.000000	199907	0561011
056112	04200	N23000000	23.000000	E070000000	70.000000	N23000000	23.000000	E071000000	71.000000	N22000000	22.000000	E070000000	70.000000	N22000000	22.000000	E071000000	71.000000	199907	0561012
056117	05300	N22000000	22.000000	E069000000	69.000000	N22000000	22.000000	E070000000	70.000000	N21000000	21.000000	E069000000	69.000000	N21000000	21.000000	E070000000	70.000000	199907	0561017
056118	07000	N22000000	22.000000	E070000000	70.000000	N22000000	22.000000	E071000000	71.000000	N21000000	21.000000	E070000000	70.000000	N21000000	21.000000	E071000000	71.000000	199907	0561018
056124	04400	N21000000	21.000000	E070000000	70.000000	N21000000	21.000000	E071000000	71.000000	N20000000	20.000000	E070000000	70.000000	N20000000	20.000000	E071000000	71.000000	199907	0561024
056301	04200	N24000000	24.000000	E054000000	54.000000	N24000000	24.000000	E055000000	55.000000	N23000000	23.000000	E054000000	54.000000	N23000000	23.000000	E055000000	55.000000	199907	0563001
056302	06500	N24000000	24.000000	E055000000	55.000000	N24000000	24.000000	E056000000	56.000000	N23000000	23.000000	E055000000	55.000000	N23000000	23.000000	E056000000	56.000000	199907	0563002
056303	12000	N24000000	24.000000	E056000000	56.000000	N24000000	24.000000	E057000000	57.000000	N23000000	23.000000	E056000000	56.000000	N23000000	23.000000	E057000000	57.000000	199907	0563003
056304	13200	N24000000	24.000000	E057000000	57.000000	N24000000	24.000000	E058000000	58.000000	N23000000	23.000000	E057000000	57.000000	N23000000	23.000000	E058000000	58.000000	199907	0563004
056305	10200	N24000000	24.000000	E058000000	58.000000	N24000000	24.000000	E059000000	59.000000	N23000000	23.000000	E058000000	58.000000	N23000000	23.000000	E059000000	59.000000	199907	0563005
056306	08400	N24000000	24.000000	E059000000	59.000000	N24000000	24.000000	E060000000	60.000000	N23000000	23.000000	E059000000	59.000000	N23000000	23.000000	E060000000	60.000000	199907	0563006
056307	04500	N23000000	23.000000	E054000000	54.000000	N23000000	23.000000	E055000000	55.000000	N22000000	22.000000	E054000000	54.000000	N22000000	22.000000	E055000000	55.000000	199907	0563007
056308	04500	N23000000	23.000000	E055000000	55.000000	N23000000	23.000000	E056000000	56.000000	N22000000	22.000000	E055000000	55.000000	N22000000	22.000000	E056000000	56.000000	199907	0563008
056309	06900	N23000000	23.000000	E056000000	56.000000	N23000000	23.000000	E057000000	57.000000	N22000000	22.000000	E056000000	56.000000	N22000000	22.000000	E057000000	57.000000	199907	0563009
056310	09200	N23000000	23.000000	E057000000	57.000000	N23000000	23.000000	E058000000	58.000000	N22000000	22.000000	E057000000	57.000000	N22000000	22.000000	E058000000	58.000000	199907	0563010
056311	09900	N23000000	23.000000	E058000000	58.000000	N23000000	23.000000	E059000000	59.000000	N22000000	22.000000	E058000000	58.000000	N22000000	22.000000	E059000000	59.000000	199907	0563011
056312	10600	N23000000	23.000000	E059000000	59.000000	N23000000	23.000000	E060000000	60.000000	N22000000	22.000000	E059000000	59.000000	N22000000	22.000000	E060000000	60.000000	199907	0563012
056313	04500	N22000000	22.000000	E054000000	54.000000	N22000000	22.000000	E055000000	55.000000	N21000000	21.000000	E054000000	54.000000	N21000000	21.000000	E055000000	55.000000	199907	0563013
056314	04500	N22000000	22.000000	E055000000	55.000000	N22000000	22.000000	E056000000	56.000000	N21000000	21.000000	E055000000	55.000000	N21000000	21.000000	E056000000	56.000000	199907	0563014
056315	04100	N22000000	22.000000	E056000000	56.000000	N22000000	22.000000	E057000000	57.000000	N21000000	21.000000	E056000000	56.000000	N21000000	21.000000	E057000000	57.000000	199907	0563015
056316	04300	N22000000	22.000000	E057000000	57.000000	N22000000	22.000000	E058000000	58.000000	N21000000	21.000000	E057000000	57.000000	N21000000	21.000000	E058000000	58.000000	199907	0563016
056317	04500	N22000000	22.000000	E058000000	58.000000	N22000000	22.000000	E059000000	59.000000	N21000000	21.000000	E058000000	58.000000	N21000000	21.000000	E059000000	59.000000	199907	0563017
056318	04500	N22000000	22.000000	E059000000	59.000000	N22000000	22.000000	E060000000	60.000000	N21000000	21.000000	E059000000	59.000000	N21000000	21.000000	E060000000	60.000000	199907	0563018
056319	04500	N21000000	21.000000	E054000000	54.000000	N21000000	21.000000	E055000000	55.000000	N20000000	20.000000	E054000000	54.000000	N20000000	20.000000	E055000000	55.000000	199907	0563019
056320	04200	N21000000	21.000000	E055000000	55.000000	N21000000	21.000000	E056000000	56.000000	N20000000	20.000000	E055000000	55.000000	N20000000	20.000000	E056000000	56.000000	199907	0563020
056321	04100	N21000000	21.000000	E056000000	56.000000	N21000000	21.000000	E057000000	57.000000	N20000000	20.000000	E056000000	56.000000	N20000000	20.000000	E057000000	57.000000	199907	0563021
